Species Temperature
Scarus_vetula 28.2
Scatophagus_argus 28.2
Schilbe_intermedius 29
Schilbe_mandibularis 28
Schilbe_mystus 23.5
Schilbe_mystus 20
Schilbe_uranoscopus 27
Schilbe_uranoscopus 27
Sciaena_umbra 16
Sciaena_umbra 16
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 21
Sciaenops_ocellatus 26
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 26
Sciaenops_ocellatus 26
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 23
Sciaenops_ocellatus 21.5
Sciaenops_ocellatus 21.5
Scoliodon_laticaudus 27
Scoliodon_laticaudus 27
Scolopsis_lineata 28
Scomber_australasicus 27.5
Scomber_australasicus 15
Scomber_australasicus 29
Scomber_japonicus 13.2
Scomber_japonicus 14
Scomber_japonicus 10
Scomber_japonicus 27
Scomber_japonicus 27
Scomber_japonicus 27
Scomber_japonicus 14
Scomber_japonicus 27
Scomber_japonicus 14
Scomber_japonicus 12
Scomber_japonicus 17.5
Scomber_japonicus 14
Scomber_japonicus 14
Scomber_japonicus 10
Scomber_japonicus 14
Scomber_japonicus 18
Scomber_japonicus 6.2
Scomber_japonicus 18
Scomber_japonicus 17.5
Scomber_japonicus 17.5
Scomber_japonicus 0
Scomber_japonicus 16.7
Scomber_scombrus 9
Scomber_scombrus 18.7
Scomber_scombrus 14
Scomber_scombrus 11.7
Scomber_scombrus 11.9
Scomber_scombrus 7
Scomber_scombrus 10
Scomber_scombrus 12
Scomber_scombrus 12
Scomber_scombrus 10.7
Scomber_scombrus 11.2
Scomber_scombrus 7
Scomber_scombrus 14.5
Scomber_scombrus 10
Scomber_scombrus 10
Scomber_scombrus 10
Scomberoides_lysan 29
Scomberomorus_brasiliensis 27.2
Scomberomorus_cavalla 21.5
Scomberomorus_cavalla 22.2
Scomberomorus_cavalla 27.2
Scomberomorus_cavalla 25
Scomberomorus_cavalla 28
Scomberomorus_cavalla 27.5
Scomberomorus_cavalla 21.5
Scomberomorus_cavalla 27.5
Scomberomorus_cavalla 21.5
Scomberomorus_cavalla 27.5
Scomberomorus_cavalla 20
Scomberomorus_cavalla 27.5
Scomberomorus_cavalla 24.8
Scomberomorus_cavalla 27.5
Scomberomorus_cavalla 28
Scomberomorus_cavalla 25
Scomberomorus_cavalla 24.8
Scomberomorus_cavalla 24
Scomberomorus_cavalla 22.2
Scomberomorus_commerson 28
Scomberomorus_commerson 28
Scomberomorus_commerson 15
Scomberomorus_commerson 24
Scomberomorus_commerson 28.3
Scomberomorus_commerson 15
Scomberomorus_commerson 28
Scomberomorus_commerson 24
Scomberomorus_commerson 25
Scomberomorus_commerson 27.6
Scomberomorus_commerson 26.5
Scomberomorus_commerson 28.3
Scomberomorus_commerson 12.5
Scomberomorus_commerson 27
Scomberomorus_commerson 27.6
Scomberomorus_commerson 27.5
Scomberomorus_commerson 25
Scomberomorus_commerson 27.5
Scomberomorus_commerson 27
Scomberomorus_commerson 27.6
Scomberomorus_commerson 27
Scomberomorus_commerson 26
Scomberomorus_commerson 12.5
Scomberomorus_commerson 12.5
Scomberomorus_commerson 27
Scomberomorus_commerson 29
Scomberomorus_guttatus 12.5
Scomberomorus_lineolatus 12.5
Scomberomorus_lineolatus 12.5
Scomberomorus_maculatus 26
Scomberomorus_maculatus 25
Scomberomorus_maculatus 26
Scomberomorus_maculatus 27.2
Scomberomorus_maculatus 26
Scomberomorus_maculatus 26
Scomberomorus_maculatus 25
Scomberomorus_maculatus 26
Scomberomorus_maculatus 26
Scomberomorus_maculatus 27.5
Scomberomorus_maculatus 27.5
Scomberomorus_maculatus 26
Scomberomorus_munroi 26.5
Scomberomorus_munroi 26.5
Scomberomorus_munroi 26.5
Scomberomorus_munroi 26.5
Scomberomorus_niphonius 15
Scomberomorus_niphonius 15
Scomberomorus_plurilineatus 25
Scomberomorus_queenslandicus 26.5
Scomberomorus_queenslandicus 26.5
Scomberomorus_queenslandicus 27
Scomberomorus_queenslandicus 27
Scomberomorus_queenslandicus 27
Scomberomorus_queenslandicus 27
Scomberomorus_regalis 27.2
Scomberomorus_semifasciatus 26.5
Scomberomorus_semifasciatus 26.5
Scomberomorus_tritor 28
Scomberomorus_tritor 28
Scombrops_boops 12
Scombrops_gilberti 12
Scopelengys_tristis 4
Scopelosaurus_harryi 4
Scophthalmus_aquosus 18
Scophthalmus_aquosus 12
Scophthalmus_maximus 9
Scophthalmus_maximus 12
Scophthalmus_maximus 12
Scophthalmus_maximus 9
Scophthalmus_maximus 11
Scophthalmus_maximus 19
Scophthalmus_maximus 19
Scophthalmus_maximus 19
Scophthalmus_maximus 19
Scophthalmus_maximus 12
Scophthalmus_maximus 13
Scophthalmus_maximus 13.5
Scophthalmus_maximus 12
Scophthalmus_maximus 11
Scophthalmus_maximus 13
Scophthalmus_maximus 13.5
Scophthalmus_rhombus 19
Scophthalmus_rhombus 19
Scophthalmus_rhombus 19
Scophthalmus_rhombus 19
Scophthalmus_rhombus 19
Scorpaena_guttata 18
Scorpaena_guttata 18
Scorpaena_guttata 18
Scorpaena_porcus 14
Scorpaena_porcus 14
Scorpaena_porcus 14
Scorpaena_scrofa 14
Scorpaena_scrofa 14
Scorpaenichthys_marmoratus 18
Scorpis_aequipinnis 17.2
Scorpis_aequipinnis 17.2
Scyliorhinus_canicula 14
Scyliorhinus_canicula 9
Sebastes_alutus 5.4
Sebastes_alutus 5.4
Sebastes_alutus 7
Sebastes_alutus 14
Sebastes_alutus 5.4
Sebastes_alutus 7
Sebastes_alutus 5.4
Sebastes_alutus 5.4
Sebastes_alutus 5.4
Sebastes_alutus 4
Sebastes_alutus 4
Sebastes_alutus 5.4
Sebastes_alutus 8
Sebastes_alutus 5.4
Sebastes_brevispinis 5.4
Sebastes_brevispinis 5.4
Sebastes_brevispinis 5.4
Sebastes_brevispinis 5.4
Sebastes_caurinus 10.6
Sebastes_constellatus 14
Sebastes_constellatus 14
Sebastes_crameri 5.4
Sebastes_elongatus 14
Sebastes_elongatus 14
Sebastes_emphaeus 10
Sebastes_emphaeus 10
Sebastes_flavidus 8.5
Sebastes_flavidus 8.5
Sebastes_goodei 14
Sebastes_goodei 14
Sebastes_hopkinsi 18
Sebastes_hopkinsi 18
Sebastes_inermis 15
Sebastes_jordani 8
Sebastes_jordani 8
Sebastes_jordani 8
Sebastes_jordani 8
Sebastes_jordani 8
Sebastes_levis 18
Sebastes_melanops 13
Sebastes_melanostomus 14
Sebastes_melanostomus 14
Sebastes_melanostomus 14
Sebastes_melanostomus 14
Sebastes_mentella 12
Sebastes_mentella 2
Sebastes_mentella 5.5
Sebastes_mentella 12
Sebastes_mentella 5.5
Sebastes_mystinus 18
Sebastes_mystinus 14
Sebastes_norvegicus 9.4
Sebastes_norvegicus 12
Sebastes_norvegicus 9.4
Sebastes_norvegicus 7
Sebastes_norvegicus 12
Sebastes_norvegicus 2
Sebastes_norvegicus 2
Sebastes_ovalis 14
Sebastes_ovalis 14
Sebastes_pachycephalus 15
Sebastes_paucispinis 18
Sebastes_paucispinis 18
Sebastes_pinniger 5.4
Sebastes_pinniger 5.4
Sebastes_pinniger 5.4
Sebastes_polyspinis 5.4
Sebastes_polyspinis 4
Sebastes_polyspinis 4
Sebastes_polyspinis 5.4
Sebastes_polyspinis 5.4
Sebastes_proriger 5.4
Sebastes_proriger 5.4
Sebastes_reedi 5.4
Sebastes_reedi 5.4
Sebastes_reedi 5.4
Sebastes_reedi 5.4
Sebastes_rosenblatti 14
Sebastes_rosenblatti 14
Sebastes_ruberrimus 5.4
Sebastes_ruberrimus 5.4
Sebastes_saxicola 14
Sebastes_saxicola 14
Sebastes_schlegelii 20
Sebastes_semicinctus 14
Sebastes_semicinctus 14
Sebastes_serranoides 14
Sebastes_serranoides 14
Sebastes_viviparus 9
Sebastes_zacentrus 5.4
Sebastiscus_marmoratus 22
Sebastiscus_marmoratus 22
Secutor_insidiator 28.2
Secutor_insidiator 28.2
Secutor_insidiator 28.2
Secutor_insidiator 27.6
Secutor_insidiator 28
Secutor_ruconius 28.2
Secutor_ruconius 25
Secutor_ruconius 28.2
Secutor_ruconius 28.2
Secutor_ruconius 28.7
Selar_boops 23
Selar_crumenophthalmus 28
Selar_crumenophthalmus 28
Selar_crumenophthalmus 28
Selar_crumenophthalmus 28.7
Selar_crumenophthalmus 27
Selar_crumenophthalmus 28.2
Selar_crumenophthalmus 28.7
Selar_crumenophthalmus 28.5
Selar_crumenophthalmus 28.2
Selar_crumenophthalmus 28.7
Selar_crumenophthalmus 28
Selar_crumenophthalmus 28
Selar_crumenophthalmus 27
Selar_crumenophthalmus 28.7
Selar_crumenophthalmus 27
Selar_crumenophthalmus 27
Selar_crumenophthalmus 28.7
Selar_crumenophthalmus 23
Selar_crumenophthalmus 25
Selar_crumenophthalmus 27
Selar_crumenophthalmus 28.2
Selaroides_leptolepis 28.7
Selaroides_leptolepis 27
Selaroides_leptolepis 28.5
Selaroides_leptolepis 28.5
Selaroides_leptolepis 28
Selaroides_leptolepis 27
Selaroides_leptolepis 28.7
Selaroides_leptolepis 28.7
Selaroides_leptolepis 12.5
Selaroides_leptolepis 28
Selaroides_leptolepis 27.7
Selaroides_leptolepis 28.5
Selaroides_leptolepis 28.5
Selaroides_leptolepis 29.4
Selaroides_leptolepis 28.5
Selaroides_leptolepis 28.2
Selene_brownii 27
Selene_dorsalis 16
Selene_setapinnis 27
Semotilus_atromaculatus 12
Seriola_dumerili 26
Seriola_dumerili 26
Seriola_dumerili 24.2
Seriola_dumerili 26
Seriola_dumerili 18.5
Seriola_lalandi 20.6
Seriola_lalandi 18
Seriola_quinqueradiata 12
Seriola_quinqueradiata 10
Seriolella_brama 11
Seriolella_brama 12
Seriolella_brama 12
Seriolella_punctata 12
Seriolella_punctata 12
Seriolella_punctata 12
Serranochromis_angusticeps 23.5
Serranochromis_robustus 23.5
Serranus_atricauda 22
Serranus_cabrilla 14
Serranus_cabrilla 18
Serranus_scriba 19
Serranus_scriba 19
Serranus_subligarius 26
Serrivomer_sector 4
Setipinna_taty 27.6
Siganus_argenteus 28
Siganus_canaliculatus 27.9
Siganus_canaliculatus 28.5
Siganus_canaliculatus 28
Siganus_canaliculatus 28.5
Siganus_fuscescens 28
Siganus_guttatus 28.5
Siganus_lineatus 28
Siganus_rivulatus 22
Siganus_spinus 28.5
Siganus_sutor 27.2
Siganus_sutor 27.2
Siganus_sutor 25.5
Siganus_sutor 27
Siganus_vermiculatus 23
Sillaginodes_punctatus 17
Sillaginodes_punctatus 17
Sillaginodes_punctatus 17
Sillaginodes_punctatus 17
Sillaginodes_punctatus 17
Sillaginodes_punctatus 17
Sillaginodes_punctatus 20.5
Sillaginodes_punctatus 20.5
Sillaginopsis_panijus 27.6
Sillago_analis 23.9
Sillago_bassensis 12.5
Sillago_bassensis 19.5
Sillago_burrus 21
Sillago_burrus 21
Sillago_ciliata 15
Sillago_ciliata 24.4
Sillago_flindersi 15
Sillago_robusta 19.5
Sillago_robusta 12.5
Sillago_schomburgkii 12.5
Sillago_schomburgkii 12.5
Sillago_sihama 28.2
Sillago_sihama 12.5
Sillago_vittata 21
Sillago_vittata 21
Silurus_glanis 20
Silurus_glanis 19.5
Siniperca_knerii 22.4
Solea_solea 16.4
Solea_solea 16.2
Solea_solea 16
Solea_solea 17.5
Solea_solea 15.3
Solea_solea 16.7
Solea_solea 16.9
Solea_solea 16.4
Solea_solea 15.7
Solea_solea 16
Solea_solea 16.1
Solea_solea 17.4
Solea_solea 17
Solea_solea 16.5
Solea_solea 19
Solea_solea 16.2
Solea_solea 16.7
Solea_solea 16.7
Solea_solea 16
Solea_solea 17.5
Solea_solea 16.1
Solea_solea 12
Solea_solea 16
Solea_solea 16.1
Solea_solea 16.9
Solea_solea 15.3
Solea_solea 15.7
Solea_solea 7
Solea_solea 16.4
Solea_solea 16.5
Solea_solea 15.5
Solea_solea 16.7
Solea_solea 17.4
Solea_solea 13
Solea_solea 17
Solea_solea 16.4
Solea_solea 16.1
Solea_solea 19
Solea_solea 13
Solea_solea 17.5
Solea_solea 19
Solea_solea 13
Solea_solea 19
Sorubim_lima 20
Sparidentex_hasta 24
Sparidentex_hasta 26
Sparisoma_aurofrenatum 27.2
Sparisoma_chrysopterum 28.2
Sparisoma_cretense 19
Sparisoma_rubripinne 28.2
Sparisoma_viride 28.1
Sparisoma_viride 27.6
Sparisoma_viride 27.2
Sparisoma_viride 28
Sparisoma_viride 26.7
Sparodon_durbanensis 21
Sparus_aurata 17.2
Sparus_aurata 17
Sparus_aurata 17.4
Sparus_aurata 19
Sparus_aurata 17.2
Sparus_aurata 19
Sparus_aurata 16
Sparus_aurata 19
Sparus_aurata 24
Sphoeroides_maculatus 15
Sphoeroides_maculatus 15
Sphoeroides_testudineus 25.4
Sphyraena_argentea 18
Sphyraena_barracuda 21
Sphyraena_barracuda 25
Sphyraena_barracuda 25
Sphyraena_jello 29
Sphyraena_jello 29
Sphyraena_obtusata 28.7
Sphyraena_obtusata 27
Sphyraena_obtusata 18
Sphyraena_obtusata 18
Sphyraena_obtusata 29
Sphyraena_putnamae 24
Sphyrna_lewini 15
Sphyrna_lewini 15
Sphyrna_lewini 22
Sphyrna_lewini 22
Sphyrna_lewini 26
Sphyrna_lewini 25
Sphyrna_tiburo 26
Sphyrna_tiburo 26
Sphyrna_tiburo 26
Sphyrna_tiburo 26
Sphyrna_tiburo 26
Spicara_maena 19
Spicara_maena 19
Spicara_smaris 14
Spicara_smaris 14
Spicara_smaris 19
Spicara_smaris 14
Spicara_smaris 14
Spicara_smaris 14
Spicara_smaris 14
Spicara_smaris 14
Spicara_smaris 19
Spicara_smaris 19
Spicara_smaris 15.6
Spicara_smaris 14
Spicara_smaris 19
Spicara_smaris 19
Spinachia_spinachia 8.2
Spondyliosoma_cantharus 17.5
Spratelloides_delicatulus 30.4
Spratelloides_delicatulus 24.8
Spratelloides_delicatulus 28.5
Spratelloides_delicatulus 30.1
Spratelloides_delicatulus 26
Spratelloides_delicatulus 30.7
Spratelloides_delicatulus 29.9
Spratelloides_delicatulus 27.3
Spratelloides_delicatulus 27.3
Spratelloides_delicatulus 27.1
Spratelloides_delicatulus 30.7
Spratelloides_delicatulus 30
Spratelloides_delicatulus 30.1
Spratelloides_delicatulus 30.3
Spratelloides_delicatulus 29.2
Spratelloides_gracilis 29.5
Spratelloides_gracilis 29.4
Spratelloides_gracilis 25.9
Spratelloides_gracilis 30.6
Spratelloides_gracilis 30
Spratelloides_gracilis 28.4
Spratelloides_gracilis 31
Spratelloides_gracilis 27.5
Spratelloides_gracilis 29.9
Spratelloides_gracilis 30.5
Spratelloides_lewisi 29.9
Spratelloides_lewisi 30.7
Spratelloides_lewisi 30.2
Spratelloides_lewisi 29.3
Spratelloides_lewisi 29.8
Sprattus_fuegensis 10
Sprattus_fuegensis 11
Sprattus_fuegensis 10
Sprattus_sprattus 14.3
Sprattus_sprattus 9
Sprattus_sprattus 9
Sprattus_sprattus 9
Sprattus_sprattus 19
Sprattus_sprattus 14
Sprattus_sprattus 9
Sprattus_sprattus 8.5
Sprattus_sprattus 9
Sprattus_sprattus 8
Sprattus_sprattus 8
Sprattus_sprattus 12
Sprattus_sprattus 8.5
Sprattus_sprattus 8.5
Sprattus_sprattus 9
Sprattus_sprattus 8.5
Sprattus_sprattus 13
Sprattus_sprattus 14.3
Squaliobarbus_curriculus 22.4
Squalius_cephalus 3.7
Squalius_pyrenaicus 15.7
Squalius_pyrenaicus 16
Squalius_svallize 14.7
Squalus_acanthias 9
Squalus_acanthias 12
Squalus_acanthias 5.4
Squalus_acanthias 9
Squalus_acanthias 12
Squalus_blainville 14
Squalus_blainville 14
Squalus_suckleyi 14
Squalus_suckleyi 5.4
Squalus_suckleyi 5.4
Squalus_suckleyi 14
Squalus_suckleyi 14
Squalus_suckleyi 5.4
Squalus_suckleyi 5.4
Squalus_suckleyi 5.4
Squalus_suckleyi 10
Squalus_suckleyi 14
Squatina_californica 18
Squatina_californica 18
Stegastes_nigricans 23
Stegastes_nigricans 28.7
Stegastes_planifrons 27
Stegastes_planifrons 27
Stenobrachius_leucopsarus 14
Stenobrachius_leucopsarus 14
Stenotomus_chrysops 15
Stenotomus_chrysops 15
Stenotomus_chrysops 15
Stethojulis_albovittata 27
Stethojulis_trilineata 27
Stichaeus_punctatus_punctatus 12
Stolephorus_carpentariae 27
Stolephorus_commersonnii 28.7
Stolephorus_commersonnii 28.2
Stolephorus_commersonnii 27
Stolephorus_indicus 28.7
Stolephorus_indicus 28
Stolephorus_indicus 28.2
Stolephorus_indicus 28.2
Stolephorus_indicus 28.7
Stolephorus_indicus 28.7
Stolephorus_indicus 28.2
Stolephorus_indicus 27
Stolephorus_insularis 27
Stolephorus_insularis 28.2
Stolephorus_insularis 27
Stolephorus_nelsoni 27
Stolephorus_nelsoni 27
Stolephorus_tri 28.7
Stolephorus_tri 28.7
Stolephorus_waitei 27
Stolothrissa_tanganicae 27
Stolothrissa_tanganicae 26
Stomias_atriventer 4
Strangomera_bentincki 15
Strangomera_bentincki 15
Strangomera_bentincki 15
Strangomera_bentincki 15
Strophidon_sathete 22
Symbolophorus_californiensis 4
Symphodus_cinereus 19
Symphodus_cinereus 19
Symphodus_mediterraneus 16
Symphodus_mediterraneus 16
Symphodus_melops 13
Symphodus_melops 13
Symphodus_melops 12
Symphodus_melops 12
Symphodus_ocellatus 19
Symphodus_ocellatus 19
Symphodus_roissali 16
Symphodus_roissali 16
Symphodus_roissali 14.3
Symphodus_roissali 19
Symphodus_roissali 14.3
Symphodus_rostratus 19
Symphodus_rostratus 19
Symphodus_rostratus 19
Symphodus_tinca 14.3
Symphodus_tinca 16
Symphodus_tinca 14.3
Symphodus_tinca 19
Symphodus_tinca 16
Symphorus_nematophorus 26
Symphurus_ligulatus 14
Symphurus_plagiusa 15
Symphurus_plagiusa 15
Synapturichthys_kleinii 14
Synapturichthys_kleinii 14
Syngnathoides_biaculeatus 25.5
Syngnathoides_biaculeatus 27.5
Syngnathoides_biaculeatus 27.5
Syngnathus_rostellatus 8.2
Syngnathus_typhle 8.2
Synodontis_bastiani 18
Synodontis_membranaceus 29.8
Synodontis_schall 27
Synodus_hoshinonis 29
Synodus_myops 29
Synodus_myops 23.5
Synodus_variegatus 27
Systomus_sarana 28
Systomus_sarana 28
Tactostoma_macropus 18
Takifugu_rubripes 15
Takifugu_rubripes 15
Tanakius_kitaharae 16
Tanakius_kitaharae 16
Taurulus_bubalis 8
Taurulus_bubalis 8
Tautoga_onitis 15
Tautoga_onitis 15
Tautoga_onitis 15.5
Tautoga_onitis 15.5
Tautogolabrus_adspersus 15
Tautogolabrus_adspersus 15
Tautogolabrus_adspersus 15
Tautogolabrus_adspersus 12
Tenualosa_ilisha 28
Tenualosa_ilisha 28
Tenualosa_ilisha 22.4
Tenualosa_ilisha 24
Tenualosa_ilisha 22.4
Tenualosa_ilisha 22.4
Tenualosa_ilisha 22.4
Tenualosa_ilisha 28
Tenualosa_ilisha 28
Tenualosa_ilisha 28
Tenualosa_reevesii 27
Tenualosa_reevesii 27
Tenualosa_toli 29.6
Terapon_jarbua 22
Terapon_theraps 28
Terapon_theraps 28.2
Tetragonurus_cuvieri 4
Thalassoma_hardwicke 27
Thryssa_aestuaria 27
Thryssa_hamiltonii 27
Thryssa_hamiltonii 25
Thryssa_hamiltonii 25
Thryssa_mystax 27
Thryssa_setirostris 27
Thryssa_vitrirostris 21
Thryssa_vitrirostris 21
Thryssa_vitrirostris 21
Thryssa_vitrirostris 21
Thunnus_alalunga 19
Thunnus_alalunga 19
Thunnus_alalunga 14
Thunnus_alalunga 23
Thunnus_alalunga 14
Thunnus_alalunga 14
Thunnus_alalunga 11
Thunnus_alalunga 13
Thunnus_alalunga 23
Thunnus_alalunga 13
Thunnus_alalunga 11
Thunnus_alalunga 17
Thunnus_alalunga 11
Thunnus_alalunga 25
Thunnus_alalunga 18
Thunnus_alalunga 14.5
Thunnus_alalunga 15
Thunnus_alalunga 13
Thunnus_alalunga 16
Thunnus_alalunga 12
Thunnus_alalunga 12
Thunnus_alalunga 13
Thunnus_alalunga 11
Thunnus_alalunga 15
Thunnus_alalunga 12
Thunnus_alalunga 22
Thunnus_alalunga 23
Thunnus_albacares 28.5
Thunnus_albacares 13
Thunnus_albacares 25
Thunnus_albacares 26.6
Thunnus_albacares 23
Thunnus_albacares 22
Thunnus_albacares 22
Thunnus_albacares 25
Thunnus_albacares 25
Thunnus_albacares 28
Thunnus_albacares 26.6
Thunnus_albacares 22
Thunnus_albacares 20
Thunnus_albacares 25
Thunnus_albacares 22
Thunnus_albacares 22
Thunnus_albacares 25
Thunnus_albacares 26
Thunnus_albacares 26.6
Thunnus_albacares 22
Thunnus_albacares 25
Thunnus_albacares 22
Thunnus_albacares 26.6
Thunnus_atlanticus 20
Thunnus_atlanticus 27
Thunnus_atlanticus 26
Thunnus_atlanticus 25
Thunnus_maccoyii 17
Thunnus_maccoyii 17
Thunnus_maccoyii 17
Thunnus_maccoyii 17
Thunnus_maccoyii 17
Thunnus_obesus 18
Thunnus_obesus 23
Thunnus_obesus 23
Thunnus_obesus 18
Thunnus_obesus 25
Thunnus_obesus 20
Thunnus_obesus 25
Thunnus_obesus 25
Thunnus_obesus 12.5
Thunnus_thynnus 20
Thunnus_thynnus 15
Thunnus_thynnus 12
Thunnus_thynnus 15
Thunnus_thynnus 15
Thunnus_thynnus 15
Thunnus_thynnus 13
Thunnus_thynnus 18
Thunnus_thynnus 18
Thunnus_thynnus 19.5
Thunnus_thynnus 18
Thunnus_thynnus 17.5
Thunnus_thynnus 16
Thunnus_thynnus 17.5
Thunnus_thynnus 9
Thunnus_thynnus 18.2
Thunnus_thynnus 11
Thunnus_thynnus 15
Thunnus_tonggol 27
Thymallus_thymallus 4
Thymallus_thymallus 9
Thyrsites_atun 15
Tilapia_brevimanus 28
Tilapia_sparrmanii 23.5
Tor_khudree 24
Tor_khudree 24
Tor_khudree 24
Tor_khudree 24
Tor_khudree 24
Tor_khudree 24
Torpedo_torpedo 14
Totoaba_macdonaldi 27
Totoaba_macdonaldi 22
Trachinotus_falcatus 26
Trachinotus_falcatus 26
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_capensis 18
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_capensis 15
Trachurus_declivis 12
Trachurus_declivis 12
Trachurus_declivis 12
Trachurus_declivis 12
Trachurus_indicus 22.2
Trachurus_indicus 29
Trachurus_japonicus 15
Trachurus_japonicus 18
Trachurus_japonicus 22
Trachurus_japonicus 20
Trachurus_japonicus 20
Trachurus_japonicus 15
Trachurus_japonicus 15
Trachurus_lathami 24
Trachurus_lathami 24
Trachurus_mediterraneus 17.5
Trachurus_mediterraneus 17.5
Trachurus_mediterraneus 14
Trachurus_murphyi 15
Trachurus_murphyi 22
Trachurus_murphyi 15
Trachurus_murphyi 15
Trachurus_murphyi 15
Trachurus_murphyi 15
Trachurus_murphyi 15
Trachurus_murphyi 15
Trachurus_murphyi 15
Trachurus_novaezelandiae 12
Trachurus_symmetricus 17.8
Trachurus_symmetricus 14
Trachurus_symmetricus 14
Trachurus_trachurus 14.3
Trachurus_trachurus 17.5
Trachurus_trachurus 17.5
Trachurus_trachurus 14
Trachurus_trachurus 14
Trachurus_trachurus 9
Trachurus_trachurus 14
Trachurus_trachurus 17.5
Trachurus_trachurus 14.5
Trachurus_trachurus 14.5
Trachurus_trachurus 9
Trachurus_trachurus 14.5
Trachurus_trachurus 14.5
Trachurus_trachurus 14
Trachurus_trachurus 9
Trachurus_trachurus 9
Trachurus_trachurus 9
Trachurus_trachurus 11
Trachurus_trachurus 11
Trachurus_trachurus 15
Trachurus_trachurus 11
Trachurus_trachurus 11
Trachurus_trachurus 18
Trachurus_trachurus 17.5
Trachurus_trachurus 14.5
Trachurus_trachurus 15
Trachurus_trachurus 18
Trachurus_trachurus 14.5
Trachurus_trecae 22
Trachyrincus_scabrus 10
Trachyrincus_scabrus 14
Trachyrincus_scabrus 14
Trematomus_bernacchii 12.5
Trematomus_bernacchii -1
Trematomus_bernacchii 12.5
Trematomus_bernacchii -1
Trematomus_bernacchii -1.9
Trematomus_hansoni -1
Trematomus_hansoni -1
Trematomus_hansoni 12.5
Triacanthus_biaculeatus 18
Triakis_semifasciata 18
Triakis_semifasciata 18
Trichiurus_lepturus 10
Trichiurus_lepturus 12
Trichiurus_lepturus 10
Trichiurus_lepturus 12
Trichiurus_lepturus 21
Trichiurus_lepturus 10
Trichiurus_lepturus 21
Trichiurus_lepturus 21
Trichiurus_lepturus 12
Trichiurus_lepturus 15
Trichiurus_lepturus 10
Trichiurus_lepturus 13
Trichiurus_lepturus 21
Trichiurus_lepturus 22
Trichiurus_lepturus 21
Trichiurus_lepturus 22
Trichiurus_lepturus 21
Trichiurus_lepturus 22
Trichiurus_lepturus 27.9
Trichiurus_lepturus 21
Trichiurus_lepturus 22
Trichiurus_lepturus 21
Trichiurus_lepturus 22
Trichiurus_lepturus 21.5
Trichiurus_lepturus 29
Trichiurus_lepturus 28
Trichiurus_lepturus 16
Trichiurus_lepturus 12
Trichiurus_lepturus 28
Trichiurus_lepturus 22
Trichiurus_lepturus 22
Trichiurus_lepturus 22.4
Trichiurus_lepturus 17.5
Trichiurus_lepturus 15
Trichiurus_lepturus 12
Trichiurus_lepturus 24
Trichiurus_nanhaiensis 22
Trichiurus_nanhaiensis 22
Trichogaster_fasciata 26
Trichogaster_fasciata 26
Trichogaster_fasciata 23
Trichogaster_fasciata 23
Trichogaster_fasciata 23
Trichogaster_fasciata 23
Trigla_lyra 14
Trigla_lyra 14
Trigla_lyra 14
Trinectes_maculatus 23
Trisopterus_esmarkii 9
Trisopterus_esmarkii 9
Trisopterus_esmarkii 9
Trisopterus_esmarkii 6.3
Trisopterus_esmarkii 9
Trisopterus_luscus 17.5
Trisopterus_luscus 19
Trisopterus_luscus 17.5
Trisopterus_luscus 19
Trisopterus_minutus 11
Trisopterus_minutus 9
Trisopterus_minutus 14
Trisopterus_minutus 14
Trisopterus_minutus 14
Trisopterus_minutus 11
Trisopterus_minutus 17.8
Trisopterus_minutus 17.8
Trisopterus_minutus 14
Trisopterus_minutus 14
Tropheus_moorii 26
Tropheus_moorii 26
Tylochromis_jentinki 28
Typhlichthys_subterraneus 13
Ulvaria_subbifurcata 12
Ulvaria_subbifurcata 12
Umbrina_canariensis 14
Umbrina_canosai 27.5
Umbrina_canosai 27.5
Umbrina_cirrosa 19
Umbrina_cirrosa 19
Umbrina_coroides 27
Umbrina_ronchus 19
Upeneus_heemstra 27.6
Upeneus_japonicus 3
Upeneus_japonicus 29
Upeneus_japonicus 27.9
Upeneus_luzonius 27.9
Upeneus_moluccensis 27
Upeneus_moluccensis 28.5
Upeneus_moluccensis 28.5
Upeneus_moluccensis 28.7
Upeneus_moluccensis 28.5
Upeneus_moluccensis 27
Upeneus_moluccensis 28.7
Upeneus_moluccensis 29
Upeneus_sulphureus 28.3
Upeneus_sulphureus 28.2
Upeneus_sulphureus 28
Upeneus_sulphureus 28.5
Upeneus_sulphureus 28
Upeneus_sulphureus 28
Upeneus_sulphureus 28.5
Upeneus_sulphureus 28.7
Upeneus_sulphureus 29
Upeneus_sulphureus 28.5
Upeneus_sulphureus 28.5
Upeneus_sulphureus 28.2
Upeneus_sulphureus 28.7
Upeneus_sulphureus 27.9
Upeneus_sulphureus 29.4
Upeneus_sulphureus 28
Upeneus_sulphureus 29
Upeneus_sulphureus 28.4
Upeneus_sulphureus 28.5
Upeneus_tragula 28
Upeneus_vittatus 27
