"","species_name","Beak_length_Culmen","Beak_length_Nares","Beak_width","Beak_depth","Tarsus_length","Wing_length","Kipps_distance","Hand_wing_index","Tail_length","Mass","Latitude","AnnualTemp","TempRange","AnnualPrecip","PrecipRange"
"1","Acanthisitta_chloris",12.1,6.3,2.4,2.2,18,46,6.2,13.9,23.5,6.9,"-42,1","10,63659469","19,32490816","1724,190388","75,58959796"
"2","Acanthorhynchus_tenuirostris",26.8,18.9,2.3,2.7,18,65.6,14.2,20.6,57.1,10.4,"-32,35","16,376635","22,38089157","922,0013976","96,55991084"
"3","Accipiter_gentilis",33.7,19.6,11.6,18,67.3,337.6,122.6,36.3,241.1,866,"52,69","0,842544426","41,90226024","626,3911779","70,41970018"
"4","Accipiter_nisus",19.6,11.4,8.4,10,53.6,207.4,74.2,35.5,155.5,220.8,"51,28","2,17539302","41,23247693","601,8293773","75,738106"
"5","Accipiter_trivirgatus",31.7,17.3,10.5,14.1,56.9,216.2,49.6,23,171.9,265,"13,36","23,30793459","16,63828367","2097,142886","309,2067794"
"6","Accipiter_virgatus",21.2,11.7,7.6,10.2,49.8,167.7,46.7,27.4,123.9,117,"26,61","14,85167221","28,13663795","1500,143502","262,5569775"
"7","Aceros_waldeni",141.5,115.1,35.2,67.7,58.5,331,68.7,20.2,265,1146,"10,47","26,84314667","9,935736","2419,466","322,0962733"
"8","Acridotheres_cristatellus",27.1,15.7,6.1,8.1,38.1,134,32.1,24.1,81.2,116.3,"26,17","25,46762674","23,36865618","1545,906665","386,0519001"
"9","Acridotheres_tristis",26.8,16,6.4,8,38.6,139.8,32.8,23.6,84.8,116.4,"20,31","21,64368685","25,53634735","1240,405441","277,6398995"
"10","Acrocephalus_scirpaceus",17.4,8.8,3.4,2.8,21.7,67.1,17.4,25.8,52.2,12.3,"45,37","9,796092999","33,55395958","530,4687584","51,07193543"
"11","Acryllium_vulturinum",39.7,27,15.4,16.1,94.2,300.1,59.6,19.9,273.4,1330,"2,95","24,96728684","17,28218375","480,6023487","113,9391996"
"12","Aegithalos_fuliginosus",7.7,4.4,2.1,3,15.6,55.4,10.3,18.6,57,5.7,"31,74","9,07652866","30,71553","897,15446","169,4512296"
"13","Aegotheles_bennettii",16.5,5.9,4.8,4,19.8,127.5,39.6,31.1,114.9,60,"-6,91","24,38163725","10,63889314","2682,629804","197,2361059"
"14","Aegotheles_cristatus",14,5,4,3.7,23.7,135.8,47,34.6,121.2,42.8,"-25,72","21,35946432","26,79131301","545,1220382","89,66015762"
"15","Aethia_cristatella",21.1,7.1,6.1,10.9,27.4,139.4,61,44.1,38,259.4,"53,67","0,224585084","28,85053494","885,6716265","76,92138795"
"16","Aethopyga_gouldiae",17.9,11.8,3.2,2.9,13.9,54.5,11.5,21.1,57.6,5,"26,04","14,88894048","25,91428668","1332,888905","266,9580195"
"17","Agapornis_lilianae",16,14.3,9.1,14.2,13.7,89.4,32.9,37,41.7,37.3,"-15,61","22,13997805","24,79926829","825,2842927","205,520601"
"18","Agapornis_nigrigenis",16,13.9,9.7,14.7,13,92.8,39.4,42.5,39.8,40.5,"-16,83","21,2901","28,27916667","754,6992222","190,1074444"
"19","Agapornis_roseicollis",19.4,17.2,10.6,17.7,13.4,100.8,41.1,40.7,45.8,53.8,"-20,87","20,45731573","25,06381461","352,5998663","88,58431202"
"20","Agelaioides_badius",18.3,11.6,5,8.8,25.7,91.6,15.8,17.2,74.1,45.2,"-22,84","20,46312065","21,8778306","930,9999772","124,9438622"
"21","Agelaius_phoeniceus",22.7,15.4,5.6,8.8,28,118,27.8,24,88.9,50.8,"42,27","8,341984686","37,66570363","787,7721385","82,99459675"
"22","Agelasticus_cyanopus",24.2,16.5,5.1,7.8,24.9,87.8,13.4,15.3,80.8,37.2,"-18,59","23,21889593","19,22398931","1472,751573","208,25367"
"23","Agelasticus_thilius",23,15.5,4.6,7.1,26.4,93.4,16.8,18.3,75.4,31.5,"-32,8","14,65261458","25,16363472","769,1527767","81,70423729"
"24","Agelasticus_xanthophthalmus",23.4,16.8,5.7,7.7,28.8,91.2,14.8,16.1,80.8,45.1,"-8,28","22,723975","14,1748125","2364,375","212,5969625"
"25","Aix_galericulata",33,20.9,13.5,10.6,34.8,222.2,111.1,50.1,94.6,567,"44,4","3,98283005","43,97897475","979,1056578","147,8361005"
"26","Alauda_arvensis",14.8,8.7,4.5,4.8,23.9,108,37.5,34.7,67.7,37.3,"51,57","2,395555963","42,47183119","519,1395704","63,17414416"
"27","Alcedo_atthis",42.2,32.5,5.7,7.4,9.9,73.3,19.3,26.9,32.3,31.1,"34,94","12,65180642","31,73275842","990,5930147","155,5348587"
"28","Aleadryas_rufinucha",20.3,11.2,4.9,7.3,30.2,84.8,12.2,14.7,70.2,40.5,"-5,34","22,91040175","10,61544667","3151,436842","173,4508088"
"29","Alectoris_chukar",21.8,14.1,8,8.6,39.8,153.8,44.9,29,81.7,502.1,"39,1","8,615125209","40,46271428","346,582943","68,08623338"
"30","Alectura_lathami",37.8,20.9,12,17.4,80.6,289.8,61.7,21.4,218.5,2333.1,"-22,8","21,53782479","21,1885265","1113,620889","196,5624018"
"31","Amaurornis_akool",31.8,17,4,8,47.6,119.2,17.4,14.8,54,131.4,"23,69","22,88749524","26,25488145","1368,389646","314,276857"
"32","Amaurornis_phoenicurus",37.1,18.6,4.4,8.8,50.8,147,33.7,23.2,57.6,180,"16,6","22,38449057","20,46742059","1727,931443","276,389238"
"33","Amazilia_brevirostris",19.6,15.2,2.1,1.8,5.1,48.8,30.3,62.2,28.5,4.3,"6,57","25,96317843","11,54385402","2005,286931","276,5080425"
"34","Amazilia_versicolor",19.1,13.5,1.8,2,4.3,48.2,30.5,63.4,29,4.1,"-10,33","24,15148531","15,58565919","1883,308261","253,6937335"
"35","Amazona_aestiva",37.2,29,16.9,30,18.4,204.2,54,26.5,111.4,451,"-18,62","22,84035323","19,50450779","1226,228342","186,6963789"
"36","Amazona_guildingii",41.1,33.5,22.2,34.2,27.7,262.5,82.5,31.4,153.2,646,"13,35","25,0333","10,15","2314,33","197,6663"
"37","Amazona_ochrocephala",38.3,32.6,19.7,32.9,22,212.9,60.8,28.3,116.5,476.9,"-1,3","25,66890906","12,82165953","2229,24659","261,6124378"
"38","Amazona_ventralis",30.9,24.8,14.8,26.4,19.3,183.6,68.1,37,97.8,214,"18,7","24,825325","14,030755","1389,1693","155,099705"
"39","Amblyramphus_holosericeus",30.7,21.6,6.8,9.7,31.1,102.6,12.7,12.2,96.3,56.8,"-26,15","20,97651005","21,75879447","1274,730035","114,0062328"
"40","Anas_acuta",48.1,31.9,14.5,14.8,36.9,256.7,148.4,57.8,124.7,944.6,"57,08","-2,138291006","45,17550885","512,8260834","55,63341189"
"41","Anas_crecca",36.2,29.2,11.8,11.4,26.4,178.8,95.1,53.1,61.5,341.9,"55,64","-0,692053388","43,74490064","554,8217177","56,76108283"
"42","Anas_platyrhynchos",58.5,41,20.8,17.8,40.6,263.4,133.5,50.7,86.9,843.4,"49,28","3,379222817","40,49843354","542,2088177","63,94782641"
"43","Anas_poecilorhyncha",61,41.1,21,15.7,41.8,270.3,130.1,47.9,94.1,1000,"31,21","15,47617763","32,8775595","1116,433092","233,9183277"
"44","Anhinga_melanogaster",88,75.2,10.4,13.8,41.9,342.2,135.7,39.2,237.8,1480.1,"2,29","24,4477915","19,15467683","1335,685647","225,7987106"
"45","Anser_albifrons",48.7,27.6,18.4,17.5,65,408.2,213.8,52.6,123.5,2506.4,"68,13","-10,25971358","46,85572914","311,3745297","38,37206005"
"46","Anser_anser",61.2,31.8,22.5,21.6,76.2,435.7,204.7,47.2,136.1,3302.4,"51,12","3,338558302","42,51928625","480,2647423","57,72472304"
"47","Anser_cygnoides",92.7,42.5,24.2,19.9,76.1,422.2,195,46.1,122.8,3511.9,"48,76","-0,880312092","51,52603853","520,6646141","113,8141604"
"48","Anser_indicus",49.9,25.2,19.8,14,70.8,437.8,215.2,50.3,132.6,2212.6,"39,58","-0,262414792","41,89026023","269,3036096","56,91184656"
"49","Anseranas_semipalmata",85.6,42.4,22.8,20.4,87,405.6,144,34.9,148.1,2393.4,"-21,95","22,71062705","23,0107241","921,4431429","171,0632138"
"50","Anthoscopus_minutus",8.6,6.7,2.5,3.7,13.4,49.8,7.4,14.9,34.8,6.6,"-24,81","19,0867554","27,09781882","387,5744383","75,92207011"
"51","Anthracoceros_coronatus",202.6,160.8,35,89.1,60.2,306.2,54.1,17,317.7,806.7,"17,28","25,98478169","22,34058218","1461,686845","409,399545"
"52","Anthus_novaeseelandiae",15.5,9.2,3.4,3.9,25.6,83.8,19.7,22.6,65.1,24.1,"-26,71","20,66238561","26,3095468","617,6195148","86,23631618"
"53","Aphelocoma_coerulescens",30,17.7,9.1,9.1,37.8,116.7,20.6,17.5,140.5,77.1,"28,09","21,88751333","23,85470667","1282,954667","149,8542533"
"54","Aptenodytes_forsteri",94.2,53.5,13.9,17.7,47.2,179.4,6.7,3.7,117.5,33569.3,"-69,81","4,132004444","11,93306815","1213,771519","48,57838148"
"55","Aptenodytes_patagonicus",105.6,65.7,11,17.8,52.2,167.2,6.2,3.7,63.8,11731.1,"-50,84","4,132004444","11,93306815","1213,771519","48,57838148"
"56","Apteryx_haastii",139.1,6.3,4.9,5.6,74.9,0.1,0.1,0.1,0.1,2022.7,"-41,51","10,374054","18,47872","2375,646","111,54286"
"57","Apus_apus",10.2,4.3,4,2.8,8.8,161.3,120.2,71.6,67.4,37.6,"47,06","6,603109542","38,7535676","465,3910331","55,99570804"
"58","Aquila_chrysaetos",56.8,37,18.5,28.4,101.4,603.1,221.2,36.7,307.1,4248,"49,25","3,059072666","41,90121624","516,9168197","68,59276176"
"59","Aquila_heliaca",59,37.5,19.8,28.4,93.7,582.2,230.8,39.5,316.2,3125.2,"48,9","4,276542901","43,70688756","402,469968","47,25300052"
"60","Aquila_nipalensis",54.1,32.4,17.7,25.2,95.1,559.6,225.2,40.5,271.4,2714.3,"45,6","3,184039167","47,70763668","260,6048925","47,48315569"
"61","Ara_ararauna",66,61.9,30.2,55.1,31.9,381.3,115.4,30.1,492.5,1125,"-5,92","25,04500772","14,29457084","2062,51418","257,1185517"
"62","Ara_chloropterus",76.7,74.6,35.2,75.1,34.3,402.1,167.4,41.5,486.4,1214,"-4,96","25,2551908","14,04576667","2070,664825","251,1048938"
"63","Ara_glaucogularis",59.6,51.7,24.6,51.1,30.1,343.4,114.7,33.1,477,784,"-14,05","25,76679444","16,94628889","1711,737222","249,344985"
"64","Ara_macao",67.2,64.1,31.8,63.5,31.6,393.7,127.5,32.7,554.5,1015,"-2,54","25,43982825","13,24684095","2224,627024","266,2605137"
"65","Ara_militaris",56.6,49.3,27.2,57.2,28.8,366.7,151.2,41.1,366.1,1134,"5,96","21,22627996","18,88591126","1415,78387","197,2254919"
"66","Aramus_guarauna",130.4,84.9,8.8,13.4,84.6,241.2,24.4,11.1,225.8,1080,"-7,57","23,94109414","16,30190494","1649,997239","219,9348396"
"67","Aratinga_solstitialis",25.8,22.8,13.1,22.6,14.2,154.4,63.1,40.8,136.2,119.6,"0,47","26,13854375","11,25490313","1962,919375","274,7195688"
"68","Arborophila_ardens",21.9,9.9,5.3,7.9,38.4,130.3,34.1,26.2,42.1,266.6,"19,08","24,50735455","17,0607","1434,835455","250,1841455"
"69","Arborophila_brunneopectus",22.4,9.2,5.5,7,38.6,131.4,34.9,26.8,49.8,291.5,"18,7","22,81611548","20,43644048","1663,661786","346,1228871"
"70","Arborophila_rufipectus",21.3,8,4.6,6.5,43,139,26.5,19.1,69,400.1,"28,01","13,18813667","25,82482222","1057,081","225,8111556"
"71","Arborophila_rufogularis",22.2,8.2,4.8,6.4,37.1,135,34.1,25.5,49,344.5,"23,1","21,60015197","22,91406681","1679,913393","367,745734"
"72","Archilochus_colubris",20.7,15.1,1.8,1.9,3.4,40.7,27.6,65,24.3,3.1,"41,53","9,296534996","38,6258972","968,9600162","66,2117015"
"73","Ardea_cinerea",138.9,95.5,18.7,25.4,137.9,441,152.7,34.6,169.1,1443,"24,54","14,97137998","30,30951967","848,2169684","146,318803"
"74","Ardea_insignis",160.4,129.2,18.5,28.4,178.5,538.6,195,36.3,194,2024,"26,35","18,7951354","23,26835556","2054,937651","454,576117"
"75","Ardea_purpurea",125.9,102.5,13.6,19.6,117.5,349.7,118.2,33.9,113.2,1064.5,"13,5","20,83750832","23,70934011","1121,936817","191,0768784"
"76","Ardeola_bacchus",72.9,52.4,9.2,12.2,56.2,213,56.6,26.8,73.4,304.9,"30,71","13,62244815","31,61762175","1099,044207","203,5622608"
"77","Ardeotis_kori",112.3,62.6,21,21.1,210.2,709.8,274.2,40.1,353.3,7994.2,"-15,16","20,67170499","23,84180665","516,8117872","103,3269854"
"78","Arenaria_interpres",25.4,15.7,3.9,5.5,25.5,148.8,83.4,55.6,61,136,"70,03","-9,570208342","40,55816331","373,0695999","36,03904279"
"79","Arremon_aurantiirostris",16,10.9,6.6,8.5,25.5,72.7,8.3,11.3,66.4,34.5,"6,12","23,46155235","12,47287965","2441,726529","269,0909147"
"80","Artamus_cinereus",21,13.4,6,7,22.3,119.9,45.7,37.7,67.7,35.6,"-24,61","22,04174157","27,22847888","511,8505596","93,68803522"
"81","Asio_flammeus",27.3,13.7,9,13,42.5,297.2,141,47.5,146.5,322.6,"42,37","2,280893561","40,592853","646,3469847","71,98398373"
"82","Asio_otus",28.3,14.9,8.8,12.5,40.1,280.7,115.5,41.2,137,296.6,"49,01","4,32171611","41,22454814","570,2886705","64,38548098"
"83","Atlantisia_rogersi",21.2,12.7,2.6,4.2,22.5,54.2,0.1,0.2,28.5,39.3,"-37,32","13,6875","11,9","1744,25","68,75"
"84","Atrichornis_clamosus",19.8,8.2,3.1,5,25.7,74.3,4.4,6,104.3,42.1,"-33,62","15,72882","23,41072","627,8398","96,3735"
"85","Aythya_americana",49.7,33,18.8,14.6,35.7,218.6,104.6,46,56,1075.7,"46,98","4,668547064","41,9785839","516,0363563","59,22042618"
"86","Aythya_baeri",44.7,31,20.8,14.1,31.7,201.8,97.6,48.8,58.2,681.2,"47,89","0,253650694","52,1807426","576,4075343","128,8158094"
"87","Aythya_ferina",50.5,30.5,17.9,13.7,35,208.6,104.4,50.1,53.7,823,"50,71","4,108206307","41,42991075","472,5560155","51,48506003"
"88","Aythya_fuligula",43.9,27.6,19.5,13.2,31.3,196.9,99,50.1,53.4,701.2,"57,55","-1,497554356","44,80112044","538,4497001","57,33033597"
"89","Balearica_pavonina",65.4,35.2,14.5,17.6,201,543.4,195.5,35.6,258.2,3590,"10,81","25,98479871","22,24933892","765,3839149","186,7668125"
"90","Balearica_regulorum",66.2,36,16.1,18.9,223,569,214.2,38,243,3772,"-14,51","21,09154366","21,76813489","866,1256998","172,5475573"
"91","Bambusicola_fytchii",21.6,9.9,7,7.5,45.2,142.8,26,18.5,100.8,313.6,"22,59","21,72667807","22,32780614","1853,722947","397,0668968"
"92","Bambusicola_thoracicus",21.4,9.9,6.5,6.9,37.8,128.9,28.3,22,86,264.8,"26,64","17,86696831","26,64826533","1461,343822","223,2758286"
"93","Bombycilla_garrulus",15.5,7.6,5.1,6,20.7,116.2,43.9,37.8,65.8,54.4,"60,72","-4,907506732","49,02427423","475,6755485","57,14464572"
"94","Botaurus_stellaris",77.3,54.9,11,16.1,94.3,323.8,101.2,31.2,98.3,1319.5,"33,36","10,03771006","36,99327707","559,7636709","91,65430495"
"95","Brachypteracias_leptosomus",41.8,27,13.2,14.8,33.7,137.6,27,19.8,127.4,185,"-19,01","21,94153243","15,94240541","1851,326622","289,4307622"
"96","Branta_canadensis",50,28.2,19.9,15.3,73.3,422.9,206.5,49.4,121.6,2811.7,"53,7","-0,453514103","42,4965479","621,2247449","58,14875176"
"97","Brotogeris_cyanoptera",20.3,18,9.8,14,11.3,114.4,41.3,35.9,58.4,56,"-4,84","24,82228135","13,26914618","2384,561309","224,7539963"
"98","Bubo_bubo",50.4,26.6,17.9,26,79.9,438.5,144.8,33,244.5,2668.5,"45,17","5,926108855","41,16893713","471,1396122","66,84663594"
"99","Bubulcus_ibis",63.3,43.5,8.6,11.5,76.8,244.4,73,29.9,90.9,365.9,"2,28","22,59016429","20,31803637","1264,133764","197,3397345"
"100","Bucco_capensis",34.5,22,11.3,12.8,17.4,86.7,17.2,19.9,57,54,"-2,37","25,66772551","12,51061557","2379,82746","267,4856824"
"101","Buceros_bicornis",355.5,271,56.9,64.7,74.5,509.4,133.7,25.7,421.4,2790.8,"14,99","24,63550989","17,73227648","2067,666576","393,265953"
"102","Buphagus_erythrorhynchus",19.7,12.2,6.3,7,20.4,118.6,35.8,29.4,98.3,50.7,"-6,18","22,64773462","20,57351717","725,8884859","150,8835935"
"103","Burhinus_bistriatus",49.8,25.4,10.4,12.2,110.2,241.8,105.7,43.6,119.5,787,"10,67","25,72672021","13,33625705","1625,351503","252,3100882"
"104","Buteo_buteo",35.6,21.1,12.5,16.6,75.7,374.6,143.8,38.2,204.1,759.1,"50,83","3,474511777","40,43045604","598,1955783","68,66478378"
"105","Butorides_striata",70.3,52.5,9.2,11.3,47,173.9,51.1,28.7,63.7,201.5,"1,77","23,12370388","19,34007255","1451,491751","219,5650321"
"106","Bycanistes_brevis",149.1,112.7,39.2,92.5,52.6,355,87.9,24.7,293.3,1232.8,"-2,53","21,671432","17,60035","982,4810533","196,8535412"
"107","Cacatua_moluccensis",48.6,42,28.9,47.6,28.4,294.2,84.5,28.7,170.5,835,"-3,34","26,01149","7,888451","2320,102","207,35091"
"108","Cacatua_pastinator",44.8,42,19.1,31.7,27.4,299.4,112.5,36.9,148.4,631.7,"-31,29","17,91258889","26,22503333","491,0518611","80,50041694"
"109","Cairina_moschata",65.9,38.7,22.6,15.7,56.2,345,124,35.2,160.2,2415.8,"-6,1","24,3881744","15,59780931","1774,305674","231,3650535"
"110","Calandrella_cinerea",13.2,8.8,4.4,4.8,19.4,89.2,25.3,28.4,59.8,23.7,"13,43","13,95300218","32,5486234","562,8088947","94,50895465"
"111","Calcarius_ornatus",11.6,7.5,4.4,5.2,20,78.6,21,26.7,56.5,20.3,"47,42","5,008165537","45,31642479","418,1909174","60,90033074"
"112","Calidris_ruficollis",19,13.7,2.4,3.3,18.8,99.5,54.2,54.5,43.5,26.8,"69,03","-12,33710778","48,59157407","277,143662","33,50480296"
"113","Calidris_tenuirostris",45,32.5,4.5,6.2,34.4,175.6,101.2,57.3,63.8,192,"64,26","-11,5063967","50,08926117","340,1996165","46,22634985"
"114","Callaeas_cinereus",32.5,15.4,9.9,13.2,66.5,158,18,11.3,164.5,225.4,"-37,44","13,57484615","18,5604","1699,302308","82,28254615"
"115","Callipepla_squamata",14,8.2,6,6.9,31.7,116,27.8,24.2,79.4,183.9,"29,82","16,39118423","33,48044876","470,3217413","84,86980189"
"116","Calliphlox_amethystina",19.3,13.8,1.5,1.7,3.8,34.8,22.5,65.2,24.6,2.8,"-9,29","24,16509169","15,47117737","1687,595478","237,9358981"
"117","Caloenas_nicobarica",30.7,16.4,5.4,7.7,43.7,259,85.5,32.8,98.8,537.9,"-0,85","26,20255331","9,741257896","2570,674986","249,2513307"
"118","Caloperdix_oculeus",24.8,10.2,5.2,6.1,39.8,141.6,35.2,25.4,58.6,209,"4,29","25,93988313","11,47413744","2651,097375","283,2799804"
"119","Calyptorhynchus_lathami",46.3,36.8,29.3,54.1,20.8,346.6,159.2,45.8,237.6,437,"-29,01","18,38120469","25,14634846","823,3383923","89,25446638"
"120","Campephilus_guatemalensis",47.7,35.7,13.2,12.4,35.2,180.8,36.5,21,107.5,242,"17,78","23,73724185","17,80073598","1603,833875","274,1256718"
"121","Campephilus_imperialis",86,67.9,19.5,18.2,47.6,303,112.2,37,198.2,700,"24,55","13,6033","24,4533","875,567","201,60033"
"122","Campylorhamphus_procurvoides",55.3,50.1,4,5.3,19.4,94.2,17.3,18.5,86.4,33.5,"-1,85","25,90946637","12,225661","2446,238241","266,6491618"
"123","Campylorhynchus_brunneicapillus",26.1,16.4,4,5.7,26.2,83.2,11.3,13.7,86.4,38.9,"29,02","18,40210216","31,23212827","423,7152233","80,05982355"
"124","Campylorhynchus_zonatus",24,14.4,3.9,4.6,25.1,78.4,9.7,12.6,82,34.6,"12,25","23,94012034","14,13870788","2022,753102","293,3652991"
"126","Caracara_plancus",43.8,29.8,14.8,23.9,79.1,378.7,92.3,24.4,205.3,1078.6,"-10,13","21,28960987","18,66914114","1346,143299","183,3479482"
"127","Cardinalis_cardinalis",17.6,14.7,9.3,12.3,24.5,93.5,14.2,15.5,101.8,42.6,"33,55","15,32159879","33,3870846","889,0939079","90,49819206"
"128","Carpodacus_erythrinus",12,8,6.8,7.9,16.4,80.2,24.7,30.8,58.6,24,"50,93","0,425274721","43,86487754","512,8742384","72,43074935"
"129","Carpodacus_pulcherrimus",12.3,8.4,6.3,7.4,19,75.5,18.1,23.8,64.6,19.2,"33,9","4,899368133","35,71465789","593,2855863","137,0974725"
"130","Carpodacus_roseus",12.5,8.9,7,8.4,18.9,88,25.4,29.4,67.1,28.6,"56,88","-6,534175394","56,70206434","425,2372557","71,61299279"
"131","Carpodacus_rubicilloides",17.5,13,9.1,10.5,23.9,105.4,22.4,21.2,87.4,42,"33,09","2,631294703","34,58617603","536,8870644","120,5874756"
"132","Casuarius_casuarius",104.8,26.5,14.3,20.6,287.2,300.8,0.2,0.1,402.5,44000,"-7,46","24,8175","10,98810383","2721,307225","209,9780217"
"133","Cathartes_aura",51.5,27.6,14.3,17.2,54,508.5,135.6,26.9,244,1518.2,"5,53","18,50526919","23,27677098","1275,105086","156,509078"
"134","Catharus_fuscescens",17.6,10,4.4,4.2,29.2,97,27.7,28.5,69.3,31.9,"46,48","4,421894338","40,63414695","753,5162949","53,61219518"
"135","Centropus_bengalensis",28.2,15.7,6.6,11,39.3,154.6,29.6,18.6,185.2,148.9,"12,08","23,59059112","16,58148956","2067,625585","302,3149883"
"136","Centropus_unirufus",37.3,24.2,9.2,15.1,41.8,167.5,22.4,13.6,206.3,183.8,"15,61","25,9363875","12,2078125","2693,212188","459,8111769"
"137","Cephalopterus_ornatus",57.2,36.8,19.7,18.9,47.2,259.6,40.4,15.4,160.2,380,"-5,15","25,11629719","14,03012353","2252,912476","257,1230823"
"138","Certhia_brachydactyla",18.7,11.1,2,2.5,14.9,62.1,11,17.7,57.1,8.2,"43,14","11,8532389","27,11007233","702,2677419","65,7223094"
"139","Certhia_himalayana",20.1,13,2.2,2.6,15.2,68.7,13.7,20.2,67.8,8.8,"32,86","8,869180274","33,53729357","704,0881759","141,1429639"
"140","Ceryle_rudis",64.2,50.6,9.1,11.6,11,136.2,47.5,34.5,75.7,84.4,"7,48","23,45459614","21,63127665","1135,866234","227,491597"
"141","Ceuthmochares_aereus",27.7,19.4,9.8,10.5,28.2,119,17.4,14.5,188.9,65.8,"-3,71","23,93898531","14,83886027","1479,057554","227,8121446"
"142","Chaetops_frenatus",24.2,13,3.7,4.9,34.4,87.3,10.3,11.8,91.7,55,"-33,37","16,38134444","23,1541","430,2932778","38,95902611"
"143","Chaetorhynchus_papuensis",21.8,10.7,6.4,7.9,20,109,24.2,22.2,94.5,37.2,"-6,51","23,50509783","10,95761239","2952,581739","192,3086609"
"144","Chaetura_pelagica",6.3,3.5,2.9,2.4,11.6,124.4,86.8,70.3,43.8,23.6,"40,48","10,03139466","38,88816016","919,7388729","67,40032031"
"145","Charadrius_alexandrinus",17.4,10.5,3.1,3.4,25.4,105.5,57.1,53.9,43,42.3,"34,79","13,35815192","34,0394301","518,7902031","79,4970144"
"146","Charadrius_vociferus",21.5,13.1,3.5,4.2,34.4,158.8,83.5,52.6,85.8,96.4,"39,54","9,443135298","36,63076707","727,2867088","76,43753946"
"147","Chauna_torquata",47.3,21.9,13.6,15.3,123.5,517,184,35.3,204.4,4400,"-24,29","21,21164537","22,10507517","1211,327221","140,5682221"
"148","Chloroceryle_aenea",31,24,5,6.5,7.9,55.9,13.6,24.2,34,13.8,"-2,69","25,19336374","14,05100249","2100,429632","263,637431"
"149","Chlorophanes_spiza",15.9,11.4,4.5,4.6,18.9,68.3,16.7,24.7,48.2,19,"-3,36","24,78360979","13,53482937","2164,116794","259,3814603"
"150","Chloropsis_cyanopogon",18.7,12.8,4.2,5,18.9,81.9,14.9,17.8,63,22,"1,19","26,03546349","9,755923693","2788,819793","213,6014855"
"151","Chloropsis_hardwickii",24.7,14.9,4.6,5.4,17.6,93.6,18.1,19.5,71.4,32.3,"22,29","20,4718725","22,05486667","1747,673718","377,5062714"
"152","Chrysolampis_mosquitus",20.3,13.4,1.8,1.7,3.6,53.9,36.5,68,32,3.9,"-6,28","24,78709298","14,72054938","1630,761857","252,3180498"
"153","Chrysolophus_amherstiae",31.1,16.5,9.6,9.9,73,204,35.4,17.3,399.1,732.5,"26,28","13,15372385","24,64915647","1193,130447","245,8319441"
"154","Chrysolophus_pictus",30.6,14.5,8.9,9.6,68.7,177.2,37.8,21.2,505.4,555.2,"29,58","12,32720015","29,02724733","1042,956733","179,1857177"
"155","Chrysomus_icterocephalus",20,14,5.1,7,27.4,85.6,14.8,17.6,68.8,30.7,"3,59","25,81746032","11,62597552","2115,290561","252,6317389"
"156","Chrysomus_ruficapillus",19.9,12.7,5.1,7.4,25.8,89.6,17.6,19.7,66.4,32,"-18,44","22,54730127","18,56408814","1284,745935","177,8626905"
"157","Ciconia_boyciana",225.2,180.5,24,38.8,254.5,602.4,268.2,44.6,228,4847.7,"46,61","1,50651478","49,96421558","665,0942864","147,4194764"
"158","Ciconia_ciconia",189.1,153.4,23.5,33.1,217.2,565.6,260.2,45.9,249.8,3445.8,"16,91","18,44615525","26,97882534","611,8602377","109,9538645"
"159","Ciconia_nigra",184.5,145.7,16.6,27.4,192.6,529.5,228.3,43.1,235.6,2926,"30,54","10,92895008","36,59633237","497,7159313","91,92527713"
"160","Cinclosoma_castanotum",21.4,10.9,4.3,5,31.9,100.1,24.1,24.3,98.3,73.3,"-30,67","18,63563314","28,85008757","269,4226627","23,29781118"
"161","Cinclosoma_punctatum",22.2,11.8,4.6,5.5,33.1,110.3,24,21.8,114.3,113.3,"-33,22","15,80282019","23,85553333","872,4770556","72,06145648"
"162","Cinclus_mexicanus",21.6,11.7,3.4,4.8,29.8,89.1,23.6,26.5,51.8,56.7,"47,61","4,586505358","35,17845155","745,3896918","97,73453696"
"163","Circaetus_pectoralis",46.7,33.8,14.6,23.1,83.8,527.8,229,43,259.4,1500,"-10,15","22,11801017","20,89223607","777,838349","153,121282"
"164","Circus_melanoleucos",29.9,15.5,9.4,13.1,72.5,352.6,179.8,50.5,214,336.3,"48,34","-0,508329021","53,33403358","535,7968504","126,6893921"
"165","Climacteris_rufus",19.7,10.4,3.6,3.6,23.2,87.3,24.6,27.5,61.6,32.6,"-31,38","17,85119355","26,86019032","355,0260645","41,33891226"
"166","Cnemophilus_loriae",24.4,11.7,6.1,5.6,38.4,99.8,4.7,4.7,76.5,84,"-7,18","22,28759286","11,55948929","3006,573929","191,9756893"
"167","Cnemotriccus_fuscatus",13.8,9.8,5.4,4,18.3,66.7,9,14.1,62.6,13.6,"-7,93","24,68704237","14,97167569","1819,508667","235,3730642"
"168","Coccothraustes_coccothraustes",23,16.6,12,15,21,102,33.6,32.9,57.2,56.6,"48,84","5,189357097","37,66349765","605,7249266","67,34500261"
"169","Colinus_virginianus",14.9,8.6,7,8.4,29.6,109.8,30.3,27.6,56.8,171.9,"33,7","15,25514036","33,64717231","1008,969718","97,64410262"
"170","Colius_striatus",14.9,9.4,6.5,7.5,22.6,94.8,23.1,24.4,195,51.1,"-3,87","23,10505872","18,1026818","1086,500743","187,8353436"
