Class,Order/Clade,Family,Species,Tb,Data,References
Mammalia,Diprotodontia,Macropodidae,Osphranter robustus,"36,1",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Macropodidae,Osphranter rufus,"35,9",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Macropodidae,Setonix brachyurus,"36,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Macropodidae,Wallabia bicolor,"39,9",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Diprotodontia,Petauridae,Petaurus breviceps,"36,4",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Petauridae,Petaurus norfolcensis,"36,3",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Diprotodontia,Phalangeridae,Acrobates pygmaeus,"34,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Phalangeridae,Spilocuscus maculatus,"34,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Phalangeridae,Trichosurus caninus,37,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Diprotodontia,Phalangeridae,Trichosurus vulpecula,36,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Phascolarctidae,Phascolarctos cinereus,"35,8",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Potoroidae,Aepyprymnus rufescens,"36,5",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Potoroidae,Bettongia gaimardi,"35,6",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Potoroidae,Bettongia penicillata,"37,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Potoroidae,Potorous tridactylus,"35,9",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Pseudocheiridae,Petauroides volans,"35,4",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Pseudocheiridae,Pseudocheirus peregrinus,"37,4",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Tarsipedidae,Tarsipes rostratus,"36,6",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Diprotodontia,Vombatidae,Lasiorhinus latifrons,"35,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Erinaceidae,Atelerix albiventris,"35,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Erinaceidae,Echinosorex gymnura,"36,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Erinaceidae,Erinaceus concolor,"35,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Erinaceidae,Erinaceus europaeus,34,Field,"A. Shkolnik, K. Schmidt-Nielsen, Temperature regulation in hedgehogs from temperate and desert environments. Physiol. Zool. 49, 56-64 (1976)."
Mammalia,Eulipotyphla,Erinaceidae,Hemiechinus auritus,"33,8",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Erinaceidae,Hylomys suillus,"37,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Erinaceidae,Paraechinus aethiopicus,"34,2",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Blarina brevicauda,"38,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Blarina carolinensis,"36,8",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura crossei,"34,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura hildegardeae,"35,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura luna,"34,8",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura olivieri,"35,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura poensis,"35,5",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura russula,"34,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura suaveolens,"35,1",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Crocidura viaria,"34,5",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Cryptotis parva,37,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Neomys fodiens,"37,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Notiosorex crawfordi,"37,6",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Sorex alpinus,"38,6",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Sorex cinereus,"38,4",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Sorex coronatus,"37,6",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Sorex minutus,"38,5",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Sorex palustris,"39,7",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Eulipotyphla,Soricidae,Sorex vagrans,38,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Soricidae,Suncus etruscus,36,Lab,"K. D. Jürgens, R. Fons, T. Peters, S. Sender, Heart and respiratory rates and their significance for convective oxygen transport rates in the smallest mammal, the Etruscan shrew Suncus etruscus. J. Exp. Biol. 199, 2579-2584 (1996)."
Mammalia,Eulipotyphla,Soricidae,Suncus murinus,"37,7",Lab,"U. Oron, A. W. Crompton C. R. Taylor, Energetic cost of locomotion of some ""Primitive"" mammals. Physiol. Zool. 54, 463-469 (1981)."
Mammalia,Eulipotyphla,Talpidae,Condylura cristata,"37,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Talpidae,Neurotrichus gibbsii,"38,4",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Eulipotyphla,Talpidae,Scalopus aquaticus,36,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Hyracoidea,Procaviidae,Heterohyrax brucei,"36,7",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Hyracoidea,Procaviidae,Procavia capensis,37,Lab,"I. S. Mcnairn, N. Fairall, Metabolic rate and body temperature of adult and juvenile hyrax (Procavia capensis). Comp. Biochem. Physiol. A. 79, 539-545 (1984)."
Mammalia,Lagomorpha,Leporidae,Lepus alleni,"37,9",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Lepus americanus,"39,8",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Lepus arcticus,"38,9",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Lepus californicus,"39,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Lepus timidus,"39,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Lepus townsendii,"38,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Oryctolagus cuniculus,39,NA,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Sylvilagus audubonii,"38,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Lagomorpha,Leporidae,Sylvilagus floridanus,"39,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Lagomorpha,Ochotonidae,Ochotona collaris,39,NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Lagomorpha,Ochotonidae,Ochotona princeps,"40,1",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Elephantulus brachyrhynchus,"37,5",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Elephantulus edwardii,"37,6",Field,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Elephantulus intufi,"37,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Elephantulus myurus,"36,9",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Elephantulus rufescens,"37,3",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Macroscelides proboscideus,"39,1",Lab,"L. Roxburgh, M. R. Perrin, Temperature regulation and activity pattern of the round-eared elephant shrew Macroscelides proboscideus (Shaw). J. Therm. Biol. 19, 13-20 (1994)."
Mammalia,Macroscelidea,Macroscelididae,Petrodromus tetradactylus,"37,5",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Macroscelidea,Macroscelididae,Petrosaltator rozeti,"37,1",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus anatinus,34,Field,"B. K. Mcnab, Body weight and the energetics of temperature regulation. J. Exp. Biol. 53, 329-348 (1970)."
Mammalia,Monotremata,Tachyglossidae,Tachyglossus aculeatus,"30,7",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Monotremata,Tachyglossidae,Zaglossus bruijni,"30,8",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Notoryctemorphia,Notoryctidae,Notoryctes caurinus,"30,8",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Paucituberculata,Caenolestidae,Caenolestes fuliginosus,"35,4",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Peramelemorphia,Peramelidae,Echymipera kalubu,35,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Peramelidae,Echymipera rufescens,"35,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Peramelidae,Isoodon auratus,"33,8",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Peramelidae,Isoodon macrourus,"35,9",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Peramelidae,Isoodon obesulus,"33,9",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Peramelidae,Perameles gunnii,"35,2",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Peramelidae,Perameles nasuta,"36,1",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Peramelemorphia,Thylacomyidae,Macrotis lagotis,35,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium simum,"37,5",Field,"A. Clarke, P. Rothery, Baseline Laboratory Data for the White Rhinoceros (Ceratotherium simum simum). J. Zoo. Anim. M. 7, 11-16 (1976)."
Mammalia,Pholidota,Manidae,Manis crassicaudata,"33,4",NA,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Pholidota,Manidae,Manis javanica,"32,3",NA,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Pholidota,Manidae,Manis pentadactyla,"33,4",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Pholidota,Manidae,Phataginus tetradactyla,33,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Pholidota,Manidae,Phataginus tricuspis,"32,6",Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Pilosa,Bradypodidae,Bradypus tridactylus,"31,5",NA,"A. Clarke, P. Rothery, Scaling of body temperature in mammals and birds. Funct. Ecol. 22, 58-67 (2008)."
Mammalia,Pilosa,Bradypodidae,Bradypus variegatus,33,NA,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
Mammalia,Pilosa,Cyclopedidae,Cyclopes didactylus,33,Lab,"A. Clarke, P. Rothery, N. J. B. Isaac, Scaling of basal metabolic rate with body mass and temperature in mammals. J. Anim. Ecol. 79, 610-619 (2010)."
