"Original_Name","IOС-10.1","BirdTree","NameComments","Original-1_Cited-2","Reference","Bad1Good2","Wild-1_Aviary-2_Domestic-3","Day-Night","n","Sex","Mass","Trait","CommentTrait","TraitValue","Method","Place","Latitude","Longitude","StartDate","EndDate","Mountains","Summer-Winter","Breeding-NonBreeding","Climate","World","Comments","CapturePlace","CaptureLatitude","CaptureLongitude","Passerine","Order","Elevation","ElevationLatCor","MeanSurfaceTemperature","AbsoluteMinSurfaceTemperature","AbsoluteMaxSurfaceTemperature","AbsoluteSurfaceTemperatureRange","AverageDailyMinimumSurfaceTemperature","AverageDailyMaximumSurfaceTemperature","AverageDailySurfaceTemperatureDifference","SD_DailyMeanSurfaceTemperature","SE_DailyMeanSurfaceTemperature","MeanGaussianTemperature","AbsoluteMinGaussianTemperature","AbsoluteMaxGaussianTemperature","AbsoluteGaussianTemperatureRange","AverageDailyMinimumGaussianTemperature","AverageDailyMaximumGaussianTemperature","AverageDailyGaussianTemperatureDifference","SD_DailyMeanGaussianTemperature","SE_DailyMeanGaussianTemperature","","","","","","","","","","","","","","","","","","","",""
"Tyto alba","Tyto alba","Tyto alba","","1","{Londoño, 2015 #1696}","2","NA","N","6","NA","456.10","BMR","M.A. Chappell, unpublished. Птиц держали в открытых вольерах. Смесь диких и разведенных птиц","467.46","flow","University University of California, Riverside","33.978206","-117.32882","NA","NA","N","NA","N","Sub","New","Temperate","NA","NA","NA","","","323","38.214271573771","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Tyto alba","Tyto alba","Tyto alba","","1","{Hamilton, 1985 #4135}","1","2","NA","4","f","558.73","RMR","Calculated from difference from allometric predictions. Time of measurements = 2.5 hours","448.96","flow","Environmental Physiology Laboratory at Utah State University","","","","","","","","","","","Brigham City, Box Elder Co,, Utah","41.499516","-111.994409","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Tyto tenebricosa","Tyto tenebricosa","Tyto tenebricosa","","1","{McNab, 2013 #1621}","2","2","N","2","NA","710.0","BMR","","477.8","flow","The Rainforest Habitat in Lae","-6.660875","146.995592","NA","NA","N","","","Tropical","Old","","The Rainforest Habitat in Lae","-6.660875","146.995592","N","Strigiformes","71","-5.7297274590164","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Upupa epops","Upupa epops","Upupa epops","","1","Bushuev et al. (unpublished)","2","1","N","1","","75.8","BMR","","116.7","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","4/12/2020","4/12/2020","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666799","107.41666799","N","Bucerotiformes","140","13.252732243771","27.449845940017","24.349777739529","35.438221263343","11.088443523814","24.749641008891","31.605434916844","6.8557939079525","1.2467187306779","0.4712153880314","28.351079114585","23.941301115457","39.382580633137","15.44127951768","24.374685038218","34.73903563196","10.364350593742","1.7324815845709","0.65481648911054","","","","","","","","","","","","","","","","","","","",""
"Upupa epops","Upupa epops","Upupa epops","","1","{Prinzinger, 1980 #3692}","2","NA","N","","","67.00","BMR","","99.10","flow","","","","","","","","","","Old","","","","","N","Coraciiformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uraeginthus bengalis","Uraeginthus bengalus","Uraeginthus bengalus","","1","{Gavrilov, 2014 #1688}","NA","NA","N","5","","9.1","BMR","","28","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uraeginthus bengalis","Uraeginthus bengalus","Uraeginthus bengalus","","1","{Gavrilov, 2014 #1688}","NA","NA","N","5","","9.2","BMR","","29.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uraeginthus bengalus","Uraeginthus bengalus","Uraeginthus bengalus","","1","{Lasiewski, 1964 #479}","NA","NA","NA","NA","NA","8.1","BMR","","24.5","NA","","","","","","","","","","New","","","","","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uria aalge","Uria aalge","Uria aalge","","1","{Bryant, 1995 #3596}","2","1","N","4","NA","771.00","BMR","","817.26","flow","Scotland","56","-5.665","NA","NA","N","NA","N","Temperate","Old","","Scotland","56","-5.665","N","Charadriiformes","89","57.167213114754","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uria aalge","Uria aalge","Uria aalge","","1","{Cairns, 1990 #4226}","1","1","N","3","","972.00","BMR","Использовались 2 15-минутных интервала","747.01","close","Great island, Witless Bay, Newfoundland","47.189247","-52.815271","1987","","N","Summer","Y","Polar","New","","Great island, Witless Bay, Newfoundland","47.189247","-52.815271","N","","72","48.133509295082","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uria aalge","Uria aalge","Uria aalge","","1","{Johnson, 1975 #3845}","2","2","N","5","NA","956.50","RMR","Не указана продолжительность измерений","1219.94","flow","Kongkok Bay (Tatik Point) on St. Lawrence Island, Bering Sea","63.4","171.81666667","7/20/1972","8/20/1972","N","NA","NA","NA","New","","Kongkok Bay (Tatik Point) on St, Lawrence Island, Bering Sea","63.4","171.81666667","","","0","63.4","0","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uria aalge","Uria aalge","Uria aalge","","1","{Johnson, 1975 #3845}","NA","NA","NA","3","NA","800.00","RMR","Неопубликованные данные","868.19","flow","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","NA","NA","NA","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uria lomvia","Uria lomvia","Uria lomvia","","1","{Gabrielsen, 1988 #3836}","2","1","NA","11","both","819.30","RMR","Измерения продолжались 1.5-2 часа при свете. Разницы между днем и ночью не было.","909.42","flow","Ny-Ålesund, Svalbard","78.924111","11.920171","01.06.1984, 01.06.1985, 01.06.1987","30.07.1984, 30.07.1985, 30.07.1987","N","Summer","Y","Polar","Old","","Ny-Ålesund, Svalbard","78.924111","11.920171","N","Charadriiformes","0","78.924111","1.243349225","-4.374457761","8.170617416","12.54507518","0.56248078","1.886259194","1.323778414","1.941944209","0.138007965","0.747560396","-3.895231558","5.50088239","9.396113948","0.146068729","1.265154777","1.119086047","1.495554999","0.106284466","","","","","","","","","","","","","","","","","","","",""
"Uria lomvia","Uria lomvia","Uria lomvia","","1","{Johnson, 1975 #3845}","2","2","N","5","NA","989.20","RMR","Не указана продолжительность измерений","1218.94","flow","Kongkok Bay (Tatik Point) on St. Lawrence Island, Bering Sea","63.4","171.81666667","7/20/1972","8/20/1972","N","NA","NA","NA","New","","Kongkok Bay (Tatik Point) on St, Lawrence Island, Bering Sea","63.4","171.81666667","","","0","63.4","0","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Urocolius indicus","Urocolius indicus","Urocolius indicus","","1","{Hoffmann, 1984 #3635}","2","2","N","3","","53.49","BMR","Источник птиц не понятен (где ловили). Где и когда измеряли - не ясно.","128.34","flow","","","","","","N","","","","Old","","","","","N","Coliiformesi","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Urocolius macrourus","Urocolius macrourus","Urocolius macrourus","","1","{Hoffmann, 1984 #3635}","2","2","N","2","","48.53","BMR","Источник птиц не понятен (где ловили). Где и когда измеряли - не ясно.","132.22111553785","flow","","","","","","N","","","","Old","","","","","N","Coliiformesi","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Urocolius macrourus","Urocolius macrourus","Urocolius macrourus","","1","{Prinzinger, 1988 #3693}","2","2","N","7","both","51.30","BMR","","43.10","flow","","","","","","","","","Tropical","Old","","","","","N","Coliiformesi","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uroglaux dimorpha","Uroglaux dimorpha","Uroglaux dimorpha","","1","{McNab, 2013 #1621}","2","2","N","1","NA","245.3","BMR","","262.5","flow","The Rainforest Habitat in Lae","-6.660875","146.995592","NA","NA","N","","","Tropical","Old","","The Rainforest Habitat in Lae","-6.660875","146.995592","N","Strigiformes","71","-5.7297274590164","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Uropsalis lyra","Uropsalis lyra","Uropsalis lyra","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","77.50","BMR","","93.13","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Caprimulgiformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Uropsalis segmentata","Uropsalis segmentata","Uropsalis segmentata","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","34.70","BMR","","96.72","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Caprimulgiformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Urosphena whiteheadi","Urosphena whiteheadi","Urosphena whiteheadi","","1","{Boyce, 2020 #4107}","2","1","D","6","both","10.40","RMR","NA","53.61","flow","Kinabalu Park, Sabah, Malaysia","6","116","13.02.2013, 13.02.2014, 13.02.2015, 13.02.2017","24.05.2013, 24.05.2014, 24.05.2015, 24.05.2017","NA","Summer","Y","Tropical","Old","","Kinabalu Park, Sabah, Malaysia","6","116","P","Passeriformes","0","6","25.44850565","22.454","28.314","5.86","24.78418569","26.09653098","1.312345293","0.84036284","0.040620471","25.50412209","22.45462117","28.50238006","6.047758889","24.96483889","26.41947403","1.454635139","0.810785869","0.039190814","","","","","","","","","","","","","","","","","","","",""
"Urosticte benjamini","Urosticte benjamini","Urosticte benjamini","","1","{Krüger, 1982 #2720}","1","2","N","1","f","3.9","RMR","В качестве значения RMR брали среднее за ночь (видимо). Измерения проходили при 25С, что может быть ниже TNZ","23.306772908367","flow","","","","","","","","","","New","","","","","N","","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Veniliornis nigriceps","Veniliornis nigriceps","Veniliornis nigriceps","","1","{Londoño, 2015 #1696}","2","1","N","3","NA","43.40","BMR","","87.76","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Piciformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Vermivora celata","Leiothlypis celata","Vermivora celata","","1","{Yarbrough, 1971 #403}","2","1","N","1","","9.30","BMR","","26.60","flow","vicinity of Gainesville, Florida","29.649727","-82.243443","1969","1969","N","Winter","NA","Sub","New","","vicinity of Gainesville, Florida","29.649727","-82.243443","P","Passeriformes","22","29.938251590164","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Vermivora pinus","Vermivora cyanoptera","Vermivora pinus","","1","{Yarbrough, 1971 #403}","2","1","N","1","","7.80","BMR","","27.10","flow","vicinity of Gainesville, Florida","29.649727","-82.243443","1969","1969","N","NA","NA","Sub","New","","vicinity of Gainesville, Florida","29.649727","-82.243443","P","Passeriformes","22","29.938251590164","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Vestiaria coccinea","Drepanis coccinea","Vestiaria coccinea","","1","{MacMillen, 1977 #3658}","1","NA","D","","","16.90","BMR","","62.51","flow","NA","","","","","NA","Summer","","Tropical","New","","NA","","","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
