"species_name","med_c","med_a","Beak_length_Culmen","Beak_length_Nares","Beak_width","Beak_depth","Tarsus_length","Wing_length","Kipps_distance","Hand_wing_index","Tail_length","Mass","forest1","grassland1","human1","wetland1","shrubland1","woodland1","marine1","riverline1","coastal1","rock1","desert1","carnivore1","herbivore1","omnivore1","scavenger1","australian1","palearctic1","indo_malay1","madagascar1","neotropic1","nearctic1","afrotropic1","oceania1","antarctic1","invertivore1","vertivore1","aquatic_predator1","omnivoretn1","granivore1","frugivore1","nectarivore1","herbivore_aquatic1","herbivore_terrestrial1","scavengertn1","insessorial1","terrestrial1","generalist1","aerial1","aquatic1","fTn","fCn","fAn","fGn","ghahSkew","Stg_Sac"
"Nothoprocta_pentlandii",0.535532012897282,0.95371857994299,27.9,14.7,5.9,5.9,37,148.2,33.5,22.6,53.4,300.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.40982800982801,0.058968058968059,0.182800982800983,0.348402948402948,0.311748381128585,0.516461916461916
"Nothoprocta_perdicaria",0.503846153846154,0.958837040618955,26,13.5,5.9,5.5,34.7,161.5,43.8,26.9,50.7,458,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.443044110518662,0.0387784779447407,0.13039263208919,0.387784779447407,0.496725912067353,0.661657779932138
"Notiomystis_cincta",0.775023364485981,0.90260129465356,20.1,9,3.5,3.9,27.6,104.3,25.8,25.2,78,93.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.421592574499267,0.0361504640937958,0.138739618954568,0.403517342452369,0.488288288288288,0.650219833903273
"Nucifraga_caryocatactes",0.70074568288854,0.902499461322991,49.5,36.1,12.4,14.3,39.5,190.8,47.5,24.8,128.6,182.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.425747348119576,0.0588235294117647,0.107039537126326,0.408389585342334,0.58465855940131,0.668273866923819
"Nucifraga_columbiana",0.690522716170005,0.941400045382346,44.3,35.4,11.6,12.3,36.7,191,61.6,32.2,112,129.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.460903351141331,0.04273919378339,0.106847984458475,0.389509470616804,0.569471624266145,0.70082564351627
"Numenius_phaeopus",0.67037037037037,0.883771929824561,92.1,67.1,6.6,7.7,59.9,233,123.4,53.5,99.8,364.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.448742746615087,0.0444874274661509,0.0942940038684719,0.41247582205029,0.627862595419847,0.722437137330754
"Numenius_tenuirostris",0.654261796042618,0.89784692011853,85.9,66.4,5.9,6.5,63.3,252.8,136.2,53.5,95.4,308,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.492,0.0555,0.17,0.2825,0.248618784530387,0.549
"Numida_meleagris",0.799122807017544,0.897519478454444,26.1,17.6,11.8,13.8,67.3,253.8,51.5,20.4,138.4,1299,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.47397124442241,0.0312345066931086,0.145265245413981,0.349529003470501,0.412825651302605,0.647000495785821
"Nycticorax_nycticorax",0.721695402298851,0.910468319559229,80.5,56.7,12.1,18.6,69.2,285.7,92.7,33.1,95.8,810,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.440320962888666,0.0285857572718154,0.154964894684052,0.376128385155466,0.41643059490085,0.632898696088265
"Nymphicus_hollandicus",0.792857142857143,0.944444444444444,17.7,14.1,8.7,15.8,14.8,167.3,83.8,50.6,165.9,94.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4755859375,0.0400390625,0.111328125,0.373046875,0.540322580645161,0.697265625
"Oceanites_oceanicus",0.857486186604375,0.902347010852116,16.3,7.1,2.9,3.8,34.9,147.2,86.6,58.6,66,30.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.423679060665362,0.0430528375733855,0.120352250489237,0.412915851272016,0.548623853211009,0.673189823874755
"Oceanodroma_castro",0.714642857142857,0.899851132456669,15.6,10.2,2.7,4.6,22.6,150.4,89.8,60,69,46.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.418493803622498,0.0886558627264061,0.0867492850333651,0.406101048617731,0.647969052224371,0.649189704480458
"Oceanodroma_tethys",0.736352459016393,0.893073077146677,13.3,8.3,2,3.5,21.8,129.8,78.5,59.4,58.8,22.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.516160154365654,0.040520984081042,0.090689821514713,0.352629040038591,0.590859630032644,0.73757838880849
"Odontophorus_gujanensis",0.790386916633426,0.95049504950495,19.7,11.2,7.9,11.5,37.2,143.4,18.8,13.3,71.3,314.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.555609756097561,0.0302439024390244,0.0814634146341463,0.332682926829268,0.606595995288575,0.776585365853659
"Oenanthe_oenanthe",0.831395348837209,0.940885264997088,17.9,9.9,3.7,3.7,27.3,95.1,30.5,32.1,56.7,25.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39835828102366,0.0478029937228392,0.112023177209078,0.441815548044423,0.595466434176112,0.680347658136166
"Onychorhynchus_coronatus",0.666666666666667,0.914855072463768,22.1,13.8,7.4,4.5,15.8,73.9,15.7,21.2,59.7,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.427966101694915,0.0447269303201507,0.0908662900188324,0.436440677966102,0.655357142857143,0.728813559322034
"Oreocharis_arfaki",0.616402116402116,0.92963224893918,11.7,6.2,3.3,3.8,18.4,70,13.8,19.6,46.9,19.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.422748815165877,0.0450236966824645,0.0890995260663507,0.443127962085308,0.665182546749777,0.73175355450237
"Oreomystis_bairdi",0.780020402215098,0.915705412599823,16.8,11,4,5.2,20.1,67.2,13.3,19.8,45.8,14.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.505298651252408,0.0342003853564547,0.130539499036609,0.329961464354528,0.433054393305439,0.670520231213873
"Oreopsar_bolivianus",0.766297700587084,0.926794258373206,24,16.1,6.6,9.6,32.5,115.9,21.6,18.7,95.8,72.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.495639534883721,0.0460271317829457,0.105135658914729,0.353197674418605,0.54122621564482,0.697674418604651
"Oreotrochilus_melanogaster",0.813438582980362,0.918574830555047,23.1,17.9,2.4,2.3,8.4,72,42,58.5,49.2,9.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.445515911282546,0.0650916104146577,0.119575699132112,0.369816779170685,0.511330049261084,0.630665380906461
"Origma_solitaria",0.790147536884221,0.890522875816993,15.3,7.8,2.7,3,22.2,65.9,8.5,13,55.4,14.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.432697014194812,0.0430739109153206,0.116495349975526,0.407733724914342,0.555555555555556,0.680861478218306
"Oriolus_chinensis",0.761904761904762,0.858041958041958,35.8,25.4,10.8,11.1,26.8,150.9,43.8,29.1,98.8,82.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.518611670020121,0.03420523138833,0.176056338028169,0.27112676056338,0.21259842519685,0.579476861167002
"Oriolus_oriolus",0.757854821235103,0.908845514950166,29.6,18.8,9,8.6,23,147.1,54.9,36.9,83.7,79,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.450298210735586,0.0347912524850895,0.147117296222664,0.36779324055666,0.428571428571429,0.636182902584493
"Orthonyx_spaldingii",0.777558816395828,0.886828644501279,22.3,11.6,5,6.6,42,122.3,13.4,11.2,103.3,149.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.411706837186424,0.0482046237088047,0.128381701918347,0.411706837186424,0.524590163934426,0.646827348745696
"Otidiphaps_nobilis",0.691415343915344,0.911437908496732,28.9,13.7,4.3,6.3,62.4,181.4,27.5,15.2,176.5,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.410268948655257,0.0469437652811736,0.145232273838631,0.397555012224939,0.464864864864865,0.615647921760391
"Otis_tarda",0.739119245067201,0.936590909090909,62.3,32,15.6,18.5,137.8,550.8,228.5,42.7,218.3,6759.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.420261754726127,0.0591371788657295,0.123121667474552,0.397479398933592,0.527001862197393,0.635482307319438
"Otus_bakkamoena",0.730689655172414,0.930392156862745,21,11.6,6.1,10.9,30.8,146.2,40.2,27.4,75,138.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.442326490713587,0.043010752688172,0.129521016617791,0.38514173998045,0.49667616334283,0.654936461388074
"Otus_scops",0.808040404040404,0.936963696369637,17.5,9.3,4.7,8.6,26.6,147.2,51,34.7,65.5,92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.428366075706756,0.0426449448969813,0.119310014374701,0.409678965021562,0.548913043478261,0.676090081456636
"Otus_sunia",0.808040404040404,0.930118458274399,18.4,10,5.8,8.8,23.9,142.5,42.8,30.1,62,78.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.46445959104187,0.0530671859785784,0.0949367088607595,0.387536514118793,0.606458123107972,0.703992210321324
"Oxyruncus_cristatus",0.646523628462792,0.904623243102551,17.9,11.3,5.5,5.6,20.7,92.2,24,26.3,64.3,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.444553967471661,0.0300640709709216,0.142434696895022,0.382947264662395,0.457786116322702,0.655002464268112
"Pachycephala_philippinensis",0.581509082440615,0.964516902421482,17.2,10.8,4.8,5.2,19.8,81.6,12.4,15.3,62,22.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.457577243746935,0.0382540461010299,0.1436978911231,0.360470819028936,0.429961089494163,0.636096125551741
"Pachyramphus_minor",0.643117040630685,0.915329768270945,19.3,13.5,8.4,7.6,20.9,89.2,18,20.3,65.1,36.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.478366553232863,0.0554205153135634,0.130286825473991,0.335926105979582,0.441084462982273,0.628585318424891
"Padda_oryzivora",0.83451837617103,0.965111561866126,15.8,11.9,8.7,10.1,18.3,68.7,15.5,22.5,50.3,24.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.494634146341463,0.0239024390243902,0.14780487804878,0.333658536585366,0.386018237082067,0.656585365853659
"Pagodroma_nivea",0.697114063215758,0.93147325395415,23.6,14.9,4.9,7,32,247.6,151.8,62.8,105.4,268,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.427308447937132,0.0397838899803536,0.12475442043222,0.408153241650295,0.531797235023041,0.670923379174853
"Pandion_haliaetus",0.761111842393927,0.934413580246914,47,27.7,17.3,19.6,49.8,468.4,204.8,44.9,201.3,1483.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476856316297011,0.0376084860173578,0.0978784956605593,0.387656702025072,0.59682224428997,0.729026036644166
"Panurus_biarmicus",0.772970775338403,0.919117647058823,9.2,5.8,3.3,3.5,19.5,60,13.3,22.1,82.4,13.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.444766039556199,0.050168837433671,0.129763627592861,0.37530149541727,0.486150907354346,0.640135069946937
"Paradisaea_raggiana",0.725829725829726,0.931985294117647,38.1,28.1,10.8,11.2,42.9,188.5,27.7,14.7,128.7,212.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.379536290322581,0.0231854838709677,0.209173387096774,0.388104838709677,0.29957805907173,0.535282258064516
"Paradoxornis_fulvifrons",0.763286713286713,0.889480748259374,7.7,4,3.9,5,18.4,54.5,7.7,14,65.2,6.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.518844836025453,0.0386686245717083,0.170827214880078,0.271659324522761,0.22787610619469,0.581008321096427
"Pardalotus_punctatus",0.784551724137931,0.92755787901419,8,4.3,3.2,3.7,17.4,56.5,13.7,24.8,27.6,8.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.416906820365034,0.0893371757925072,0.085014409221902,0.408741594620557,0.655642023346304,0.651296829971181
"Parophasma_galinieri",0.805940594059406,0.900980392156863,16.1,8.1,3.9,4.5,25.6,84.8,9.6,11.3,79.5,21.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.461988304093567,0.0326510721247563,0.138888888888889,0.366471734892788,0.450337512054002,0.65692007797271
"Paroreomyza_montana",0.792700501253133,0.953214774281806,13.3,9,3.2,3.5,21.3,60.2,12.2,18.7,47.4,13.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.520329138431752,0.0459825750242014,0.116166505324298,0.317521781219748,0.464285714285714,0.675701839303001
"Parus_major",0.870903356167759,0.949293966623877,11.3,8,4,4.3,17.4,70.9,13.3,18.7,61.2,16.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.439723320158103,0.0479249011857708,0.141304347826087,0.37104743083004,0.448408871745419,0.621541501976285
"Parus_monticolus",0.859764089121887,0.948863636363636,10.7,7.7,3.5,3.9,16.6,66.2,10.4,15.7,55.2,13.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.440562833575934,0.0548277535177098,0.131974769529355,0.372634643377001,0.476923076923077,0.626394953905871
"Passer_ammodendri",0.809090909090909,0.900694444444444,13,8.8,5.2,6.8,19,77.4,18.9,24.6,67.2,28.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.498039215686275,0.0377450980392157,0.141666666666667,0.322549019607843,0.389651531151003,0.641176470588235
"Passer_domesticus",0.831410154384848,0.861184792219275,14,9.3,6.6,7.7,18.4,75.7,20.2,26.7,56.8,26.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.477350219191427,0.0443253774963468,0.113492450073064,0.364831953239162,0.525458248472505,0.684364344861179
"Passer_montanus",0.821666666666667,0.861426767676768,13.2,8.2,5.5,6.5,16.4,67.9,16.7,24.6,51,21.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.431372549019608,0.0524509803921569,0.152450980392157,0.363725490196078,0.409306742640076,0.590196078431373
"Pavo_cristatus",0.696679438058748,0.934663865546218,49.1,22.8,13,12.2,130,445.2,124.4,28.7,403.2,4154.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.456669912366115,0.0520934761441091,0.132911392405063,0.358325219084713,0.458870168483647,0.629990262901655
"Pavo_muticus",0.712319243604004,0.935118073415946,45.8,20.6,13.8,12,150,465.8,101.7,22,500.8,2205.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.448929961089494,0.0520428015564202,0.145428015564202,0.353599221789883,0.417153996101364,0.605058365758755
"Pelecanoides_urinatrix",0.644911429918502,0.946708246708247,28.1,13.1,6.4,7.2,23.9,121.7,56.8,47.7,39,152.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.41654501216545,0.0608272506082725,0.12992700729927,0.392700729927007,0.502793296089385,0.618491484184915
"Penelope_pileata",0.783333333333333,0.904196157735086,40.7,17.5,9.6,11.8,85.5,322,31,9.6,358.3,1249.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.499024390243902,0.0273170731707317,0.128780487804878,0.344878048780488,0.456230690010299,0.68780487804878
"Penelopides_panini",0.837791313559322,0.875298900047824,101.6,85.3,28.6,42.7,46,257.3,41.1,15.9,235.8,470.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.44985394352483,0.0452775073028238,0.0929892891918208,0.411879259980526,0.631629701060752,0.723466407010711
"Perdix_dauurica",0.76416843220339,0.881329454858867,22.5,13.5,8.8,8.8,34.8,144,50,34.8,70.2,263.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.413537549407115,0.0286561264822134,0.16897233201581,0.388833992094862,0.394154118689105,0.604743083003953
"Perdix_hodgsoniae",0.775545634920635,0.888236763236763,24.9,15.6,9.8,8.8,40.7,154,44.4,29,83.4,363.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.449975111996018,0.0313588850174216,0.170233947237432,0.348432055749129,0.343570057581574,0.596814335490294
"Perdix_perdix",0.7467993754879,0.896515151515151,20.9,12.7,8.4,8.1,39.3,151.2,51,33.8,75.3,405.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.461501210653753,0.0397094430992736,0.106537530266344,0.39225181598063,0.572815533980582,0.707506053268765
"Pericrocotus_ethologus",0.637509549274255,0.94185260311021,15.6,8,4.6,4.1,16.6,91.6,27.9,30.5,102.7,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.472479298587433,0.0438382854359474,0.10034096444228,0.38334145153434,0.585095669687815,0.711641500243546
"Petroica_australis",0.784980744544288,0.894134078212291,17,10.2,3.7,4.8,35.6,94,19.6,20.8,66.5,31.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43859649122807,0.0423976608187134,0.149122807017544,0.369883040935673,0.425352112676056,0.616959064327485
"Petroica_goodenovii",0.749407582938389,0.900615595075239,11.8,6.7,2.9,2.8,16.8,61,15.5,25.1,45.8,8.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.459341723136496,0.0387221684414327,0.131171345595353,0.370764762826718,0.477338476374156,0.660212971926428
"Petroica_macrocephala",0.811922068931415,0.90016006402561,11.7,6.7,2.9,2.9,22.2,74.2,17.2,23.2,54,11.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.463246176615688,0.0340404538727183,0.156388751850025,0.346324617661569,0.377821393523062,0.619141588554514
"Petroica_phoenicea",0.75236508994004,0.891730605285592,13,6.8,3.4,3,18.8,77.6,21.7,27.7,54.7,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.410501193317422,0.0467780429594272,0.086873508353222,0.455847255369928,0.67985927880387,0.732696897374702
"Peucedramus_taeniatus",0.817258449982929,0.890330188679245,14.3,8.2,3.1,2.9,18.6,71,19.3,27.6,52.8,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.418837675350701,0.0546092184368737,0.165831663326653,0.360721442885772,0.370123691722169,0.559118236472946
"Phaethon_rubricauda",0.828055324616431,0.857493857493858,70.8,53,9.7,21,28.7,330.5,226,68.8,99.8,671.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.476952935468219,0.0359049005337215,0.100921882581271,0.386220281416788,0.585657370517928,0.726346433770015
"Phaethornis_malaris",0.748281456812262,0.941014492753623,44.3,38.1,3,3.1,5.8,59.2,38.1,64.9,67.8,5.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.450533462657614,0.062560620756547,0.11639185257032,0.370514064015519,0.52191235059761,0.642095053346266
"Phainopepla_nitens",0.785087719298246,0.919607843137255,13.4,8.1,5,4.1,20.9,92.6,16.6,16.9,92.7,22.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.435294117647059,0.0362745098039216,0.121078431372549,0.407352941176471,0.541743970315399,0.685294117647059
"Phalacrocorax_auritus",0.813787432923663,0.935455262120615,68.2,49.8,12,17,64.2,311.8,126.8,40.8,154.2,1806.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.456585365853659,0.0517073170731707,0.122439024390244,0.369268292682927,0.501984126984127,0.651707317073171
"Phalacrocorax_carbo",0.797959724430313,0.952052696078431,82.7,57,13.2,18.3,64.2,340.2,124.2,37.1,148.2,2529,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.473816717019134,0.0221550855991944,0.169184290030211,0.33484390735146,0.328671328671329,0.617321248741188
"Phalcoboenus_australis",0.840203994900127,0.929757882882883,47,32,17,24,87.3,420.2,165.5,39.4,253.8,1187,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.476076555023923,0.069377990430622,0.0976076555023923,0.356937799043062,0.570526315789474,0.666028708133971
"Phasianus_colchicus",0.726026604973973,0.93354743083004,35.4,22,12.9,11.4,63.3,237.7,61.3,25.8,449.8,1120.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.452775073028238,0.0481986368062317,0.111489776046738,0.387536514118793,0.553170731707317,0.68062317429406
"Phasianus_versicolor",0.707825203252032,0.932352941176471,34,19.6,12.1,12.3,63.6,220.6,58.6,26.6,291,918.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.430791646430306,0.0407965031568723,0.11947547353084,0.408936376881982,0.547794117647059,0.679456046624575
"Philesturnus_carunculatus",0.793988269794721,0.887482419127989,37,22.4,5.5,8.2,40,96.7,11.2,11.4,89.4,74.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.469437652811736,0.0577017114914425,0.136919315403423,0.335941320293399,0.420889348500517,0.610757946210269
"Phoebastria_albatrus",0.715201561840439,0.910427807486631,135,91.3,25,38.5,92.3,549.2,364.8,66.3,147,4411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.475876079228035,0.0208227526663281,0.164550533265617,0.33875063484002,0.346115035317861,0.62925342813611
"Phoebastria_immutabilis",0.729934544992374,0.909972426470588,108,74.6,20.7,28.2,82.6,474.4,313,66.2,147.2,3145.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.483430799220273,0.0458089668615984,0.131578947368421,0.339181286549708,0.440993788819876,0.645224171539961
