"Species" "Domain" "Kingdom" "Phylum" "Clade" "Subphylum" "Clade2" "Class" "Clade3" "Superorder" "Clade4" "Order" "Suborder" "Superfamily" "Family" "Subfamily" "Genus" "Subgenus"
"Rattus_tiomanicus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Rattus" NA
"Lariscus_insignis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Lariscus" NA
"Callosciurus_adamsi" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Callosciurus" NA
"Exilisciurus_exilis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Exilisciurus" NA
"Eothenomys_miletus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Eothenomys" NA
"Callithrix_penicillata" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Primates" "Haplorrhini" "Platyrrhini" "Cebidae" "Callitrichinae" "Callithrix" "Callithrix" NA
"Urocitellus_richardsonii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Urocitellus" NA
"Callospermophilus_lateralis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Callospermophilus" NA
"Cricetulus_migratorius" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Cricetinae" "Cricetulus" NA
"Phodopus_roborovskii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Cricetinae" "Phodopus" NA
"Hylopetes_alboniger" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Sciurinae" "Pteromyini" "Hylopetes" NA
"Tamias_quadrivittatus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Tamias_rufus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Tamias_canipes" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Tamias_dorsalis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Tamias_cinereicollis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Tamias_striatus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Tamias_umbrinus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Tamias" NA
"Neotoma_fuscipes" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Neotoma" NA
"Petaurista_yunanensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Sciurinae" "Pteromyini" "Petaurista" NA
"Dicrostonyx_hudsonius" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Dicrostonyx" NA
"Dicrostonyx_groenlandicus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Dicrostonyx" NA
"Meriones_tamariscinus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Gerbillinae" "Meriones" NA
"Dicrostonyx_torquatus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Dicrostonyx" NA
"Neodon_sikimensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Neodon" NA
"Peromyscus_polionotus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Sigmodon_hispidus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Sigmodontinae" "Sigmodon" NA
"Dremomys_pernyi" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Dremomys" NA
"Peromyscus_attwateri" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Neotoma_mexicana" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Neotoma" NA
"Podomys_floridanus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Podomys" NA
"Peromyscus_aztecus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Reithrodontomys_mexicanus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Reithrodontomys" NA
"Peromyscus_pectoralis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Isthmomys_pirrensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Isthmomys" NA
"Peromyscus_melanophrys" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Habromys_ixtlani" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Habromys" NA
"Peromyscus_megalops" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Peromyscus_crinitus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Neotomodon_alstoni" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Neotomodon" NA
"Rattus_baluensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Rattus" NA
"Sundasciurus_brookei" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Sundasciurus" NA
"Sundasciurus_lowii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Sundasciurus" NA
"Callosciurus_notatus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Callosciurus" NA
"Callosciurus_prevostii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Callosciurus" NA
"Callosciurus_finlaysonii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Callosciurinae" "Callosciurini" "Callosciurus" NA
"Sundamys_muelleri" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Sundamys" NA
"Leopoldamys_sabanus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Leopoldamys" NA
"Niviventer_cremoriventer" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Niviventer" NA
"Mastomys_coucha" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mastomys" NA
"Ondatra_zibethicus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Ondatra" NA
"Bunomys_penitus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Bunomys" NA
"Halmaheramys_bokimekot" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Halmaheramys" NA
"Paruromys_dominator" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Paruromys" NA
"Sundamys_maxi" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Sundamys" NA
"Sundamys_infraluteus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Sundamys" NA
"Sundamys_annandalei" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Sundamys" NA
"Berylmys_berdmorei" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Berylmys" NA
"Lenothrix_canus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Lenothrix" NA
"Maxomys_surifer" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Maxomys" NA
"Mastomys_natalensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mastomys" NA
"Peromyscus_leucopus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Psammomys_obesus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Gerbillinae" "Psammomys" NA
"Cricetus_cricetus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Cricetinae" "Cricetus" NA
"Microtus_arvalis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Microtus" NA
"Rhizomys_sumatrensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Spalacidae" "Rhizomyinae" "Rhizomys" NA
"Neotoma_magister" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Neotoma" NA
"Oligoryzomys_stramineus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Sigmodontinae" "Oligoryzomys" NA
"Peromyscus_maniculatus_bairdii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Neodon_fuscus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Neodon" NA
"Rattus_nitidus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Rattus" NA
"Microtus_agrestis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Arvicolinae" "Microtus" NA
"Marmota_flaviventris" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Sciuromorpha" "Sciuridae" "Xerinae" "Marmotini" "Marmota" NA
"Gerbilliscus_leucogaster" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Gerbillinae" "Gerbilliscus" NA
"Phodopus_sungorus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Cricetinae" "Phodopus" NA
"Eospalax_fontanierii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Spalacidae" "Myospalacinae" "Eospalax" NA
"Rattus_andamanensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Rattus" NA
"Epomophorus_crypturus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomophorus" NA
"Epomophorus_labiatus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomophorus" NA
"Epomophorus_wahlbergi" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomophorus" NA
"Epomophorus_minimus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomophorus" NA
"Epomophorus_minor" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomophorus" NA
"Epomops_buettikoferi" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomops" NA
"Epomops_dobsonii" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomops" NA
"Epomops_franqueti" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Epomops" NA
"Megaloglossus_azagnyi" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Myonycterini" "Megaloglossus" NA
"Megaloglossus_woermanni" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Myonycterini" "Megaloglossus" NA
"Micropteropus_pusillus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Epomophorini" "Micropteropus" NA
"Myonycteris_angolensis" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Myonycterini" "Myonycteris" NA
"Myonycteris_leptodon" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Myonycterini" "Myonycteris" NA
"Myonycteris_relicta" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Myonycterini" "Myonycteris" NA
"Myonycteris_torquata" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Laurasiatheria" "Chiroptera" "Megachiroptera" "Pteropodidae" "Pteropodinae" "Epomophorini-Myonycterini lineage" "Myonycterini" "Myonycteris" NA
"Peromyscus_eremicus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Cricetidae" "Neotominae" "Peromyscus" NA
"Eospalax_rufescens" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Spalacidae" "Myospalacinae" "Eospalax" NA
"Mus_musculus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mus" "Mus"
"Mus_musculus_domesticus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mus" "Mus"
"Mus_musculus_molossinus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mus" "Mus"
"Mus_musculus_musculus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mus" "Mus"
"Mus_terricolor" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mus" "Mus"
"Mus_musculus_castaneus" "Eukaryota" "Metazoa" "Chordata" "Craniata" "Vertebrata" "Euteleostomi" "Mammalia" "Eutheria" "Euarchontoglires" "Glires" "Rodentia" "Myomorpha" "Muroidea" "Muridae" "Murinae" "Mus" "Mus"
