Kingdom	Phylum	Class	Subclass	Infraclass	Superorder	Order (or infraorder for Cetacea)	Family	Species	AdultBodyMass_g	Sources_AdultBodyMass	GenerationLength_d	Sources_GL	FrT	residuals	Hib	Hib+unconfirmedHib	Daily	Daily+unconfirmedDaily	Mars	Mono	Temperature(C)_White2003,2006	Temperature(C)_White2003,2006+other	Temperature(C)_White2003,2006+other+close species	BMR(mL O2 h−1)_White2003,2006+other	BodyMassBMR(g)_White2003,2006+other	BMR(mL O2 h−1 g-1)_White2003,2006+other	Sourses_BodyT&BMR
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Hyperoodontidae	Mesoplodon_ginkgodens	1500000	PanTHERIA	6460,5	Mean_family_same_body_mass	0,230447485	0,055129711	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Ziphiidae	Mesoplodon_grayi	2899999,98	PanTHERIA	6460,5	Mean_family_same_body_mass	0,266169029	0,090851256	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Ameridelphia	Didelphimorphia	Didelphidae	Metachirus_nudicaudatus	363,77	PanTHERIA	843,3734222	Mean_family_same_body_mass	0,283089467	0,078012869	0	0	0	0	1	0	35,00	35,00	35,00	204,96	336,00	0,61	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cheirogaleidae	Microcebus_murinus	69	PanTHERIA	2053,5145	Rspan-AFB	0,252474016	0,053808592	0	0	1	1	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Micromys_minutus	6,99	PanTHERIA	502,66	Rspan-AFB	0,240264805	0,033383151	0	0	0	0	0	0	38,00	38,00	38,00	21,08	7,37	2,86	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Phyllostomidae	Micronycteris_megalotis	6,4	PanTHERIA	2064,27635	Mean_family	0,135451894	-0,063156514	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Microtus_kikuchii	46,3	PanTHERIA	373,6238021	Mean_congenerics_same_body_mass	0,160272181	-0,04729309	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Microtus_levis	35,49	PanTHERIA	373,6238021	Mean_congenerics_same_body_mass	0,199851951	-0,00771332	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Microtus_ochrogaster	42,5	PanTHERIA	615,4024	Rspan-AFR(SM+Gest)	0,177844161	-0,028440198	0	0	0	0	0	0	37,93	37,93	37,90	79,08	46,70	1,69	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Mirounga_leonina	1600000	PanTHERIA	3467,5	GMA	0,169158329	-0,022015979	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Talpidae	Mogera_robusta	72	Smith et al. 2003	759,1857214	Mean_family_same_body_mass	0,201182512	-0,004340102	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Talpidae	Mogera_wogura	96,88	PanTHERIA	759,1857214	Mean_family_same_body_mass	0,174280056	-0,031242558	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Monachus_schauinslandi	223000	PanTHERIA	5475	GMA	0,181565763	0,001026936	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Ameridelphia	Didelphimorphia	Didelphidae	Monodelphis_domestica	93,45	PanTHERIA	717,0425	Rspan-AFB	0,237743333	0,03199745	0	0	0	0	1	0	32,60	32,60	32,60	60,01	104,00	0,58	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Monodontidae	Monodon_monoceros	938126,44	PanTHERIA	8760	GMA	0,186202802	0,023067488	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Moschidae	Moschus_berezovskii	12477,41	PanTHERIA	2555	GMA	0,193063609	-0,002945008	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Moschidae	Moschus_chrysogaster	13697,9	PanTHERIA	2555	GMA	0,191226373	-0,004782244	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Moschidae	Moschus_moschiferus	13315,57	PanTHERIA	2190	GMA	0,200883524	0,002941183	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Eupleridae	Mungotictis_decemlineata	657,03	PanTHERIA	2146,94685	Rspan-AFR(SM+Gest)	0,142429865	-0,055740566	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Muntiacus_crinifrons	18590,01	PanTHERIA	2190	GMA	0,196652695	-0,001289646	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Muntiacus_muntjak	17611,59	PanTHERIA	2416,4143	Rspan-AFR(SM+Gest)	0,196859538	0,000116711	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Muntiacus_reevesi	13499,94	PanTHERIA	2931,795	Rspan-AFR(SM+Gest)	0,201930825	0,00791842	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Muntiacus_vuquangensis	36690,82	PanTHERIA	2555	GMA	0,197598293	0,001589676	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Murina_leucogaster	7,54	PanTHERIA	1825	Mean_congenerics_same_body_mass	0,200204967	0,000328903	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Murina_ussuriensis	6,544285714	Mean_congenerics	1825	Mean_congenerics_same_body_mass	0,239050261	0,039174197	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_caroli	14,26	PanTHERIA	628,295	Mean_congenerics_same_body_mass	0,239892754	0,033676698	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_cervicolor	17,7	Verde Arregoitia et al. 2013	628,295	Mean_congenerics_same_body_mass	0,229017978	0,022801922	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_cookii	20,467	Verde Arregoitia et al. 2013	628,295	Mean_congenerics_same_body_mass	0,216594746	0,01037869	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_famulus	22,88	Verde Arregoitia et al. 2013	628,295	Mean_congenerics_same_body_mass	0,204519819	-0,001696237	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_fragilicauda	21,29531976	Mean_congenerics	628,295	Mean_congenerics_same_body_mass	0,192797244	-0,013418812	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_musculus	19,3	PanTHERIA	628,295	Rspan-AFB	0,197274696	-0,00894136	0	0	1	1	0	0		36,90	36,90				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_spretus	16,67	PanTHERIA	628,295	Mean_congenerics_same_body_mass	0,175920675	-0,03029538	0	0	0	0	0	0				61,90	21,80	2,84	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Mus_terricolor	9	Verde Arregoitia et al. 2013	435,665	Mean_congenerics_same_body_mass	0,199048718	-0,008187867	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_altaica	180,24	PanTHERIA	1846,9	Rspan-ASMmales	0,196398673	-0,003361368	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_erminea	284,5	PanTHERIA	1078,777858	Rspan-AFR(SM+Gest)	0,165790428	-0,038039027	0	0	0	0	0	0	39,60	39,60	39,60	165,00	75,00	2,20	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_frenata	190,03	PanTHERIA	986,1104833	Rspan-AFR(SM+Gest)	0,187052042	-0,017268353	0	0	0	0	0	0	39,00	39,00	39,00	240,58	225,00	1,07	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_kathiah	263,74	PanTHERIA	1253,04	Rspan-ASMmales	0,189186445	-0,013719791	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_nigripes	907,1	PanTHERIA	1497,506633	Rspan-AFR(SM+Gest)	0,192204425	-0,009406658	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_nivalis	78,45	PanTHERIA	1194,19395	Rspan-AFR(SM+Gest)	0,195724286	-0,007493709	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_putorius	975,55	PanTHERIA	1652,464383	Rspan-AFR(SM+Gest)	0,192843094	-0,007947042	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Mustela_sibirica	530,85	PanTHERIA	1484,792222	Rspan-ASMmales	0,204224225	0,002545783	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Myodes_glareolus	20,73	PanTHERIA	577,7512	Rspan-AFB	0,169687217	-0,036796614	0	0	0	0	0	0				63,40	23,40	2,71	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Myodes_regulus	46,25861204	Verde Arregoitia et al. 2013	433,3599222	Mean_congenerics_same_body_mass	0,171179931	-0,036068866	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Myodes_rufocanus	36,43	PanTHERIA	433,3599222	Mean_congenerics_same_body_mass	0,172761108	-0,034487689	0	0	0	0	0	0				59,40	27,00	2,20	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Spalacidae	Myospalax_aspalax	345,5	Smith et al. 2003	1032,923574	Mean_order_same_mass	0,223125386	0,019053002	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Spalacidae	Myospalax_psilurus	259,21	PanTHERIA	1032,923574	Mean_order_same_mass	0,2082616	0,004189215	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_bombinus	9,597169811	Mean_congenerics	2106,628504	Mean_congenerics_same_body_mass	0,25283848	0,054454448	0	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_brandtii	5,3	PanTHERIA	2106,628504	Mean_congenerics_same_body_mass	0,214521439	0,016137406	0	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_davidii	9,597169811	Mean_congenerics	2106,628504	Mean_congenerics_same_body_mass	0,263945562	0,065561529	0	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_formosus	7,07	PanTHERIA	2106,628504	Mean_congenerics_same_body_mass	0,229948985	0,031564952	1	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_ikonnikovi	9,597169811	Mean_congenerics	2106,628504	Mean_congenerics_same_body_mass	0,248794528	0,050410496	0	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_lucifugus	7,8	PanTHERIA	4117,2	Rspan-AFB	0,24185585	0,054123571	1	1	0	0	0	0	37,00	37,00	37,00	8,92	5,20	1,72	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_macrodactylus	7,48	PanTHERIA	2106,628504	Mean_congenerics_same_body_mass	0,252078484	0,053694452	0	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_muricola	4,8	PanTHERIA	2106,628504	Mean_congenerics_same_body_mass	0,232921074	0,034537041	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Myotis_myotis	25,59	PanTHERIA	2847	Rspan-AFB	0,274638576	0,080176938	1	1	0	0	0	0		35,00	35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Dasyuromorphia	Myrmecobiidae	Myrmecobius_fasciatus	511,44	PanTHERIA	886,2761	Mean_order_same_mass	0,206707344	0,00185804	0	0	1	1	1	0	32,50	32,50	32,50	142,40	400,00	0,36	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Pilosa	Myrmecophagidae	Myrmecophaga_tridactyla	29531,83	PanTHERIA	4124,5275	Rspan-AFR(SM+Gest)	0,156195507	-0,031497953	0	0	0	0	0	0	32,52	32,52	32,50	2607,12	30600,00	0,09	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Mystacinidae	Mystacina_tuberculata	13,14	PanTHERIA	1888,065371	Mean_order_same_mass	0,220214132	0,02067218	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Naemorhedus_goral	28796,51	PanTHERIA	2555	GMA	0,160935344	-0,035073273	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Naemorhedus_griseus	32000	Verde Arregoitia et al. 2013	2555	GMA	0,162313325	-0,033695292	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Nandiniidae	Nandinia_binotata	2167,2	PanTHERIA	2850,514083	Rspan-AFR(SM+Gest)	0,153442321	-0,0410007	0	0	0	0	0	0	37,40	37,40	37,40	862,54	4270,00	0,20	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Nanger_dama	71424,81	PanTHERIA	2171,91595	Rspan-AFR(SM+Gest)	0,168022375	-0,030015773	0	0	0	0	0	0		39,20	39,20				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Nanger_soemmerringii	41582,93	PanTHERIA	2555	GMA	0,166694095	-0,029314522	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Nasalis_larvatus	12265,65	PanTHERIA	4015	GMA	0,22082963	0,032555907	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Procyonidae	Nasua_nasua	3775,5	PanTHERIA	2778,4359	Rspan-AFR(SM+Gest)	0,150243416	-0,044581466	0	0	0	0	0	0	36,40	36,40	36,40	992,00	4000,00	0,25	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Nectogale_elegans	38,82	PanTHERIA	379,2929563	Mean_family_same_body_mass	0,275127395	0,067592158	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Neodon_irene	46,25861204	Verde Arregoitia et al. 2013	589,3882991	Mean_family_same_body_mass	0,174478019	-0,03194416	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Neofelis_nebulosa	14945,05	PanTHERIA	2550,887933	Rspan-AFR(SM+Gest)	0,198527274	0,002496872	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Neomys_fodiens	15,26	PanTHERIA	576,8888	Rspan-AFR(SM+Gest)	0,277087072	0,070598673	0	0	0	0	0	0	37,30	37,30	37,30	54,70	17,10	3,20	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Otariidae	Neophoca_cinerea	189274,99	PanTHERIA	4599	GMA	0,156375584	-0,02880418	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Phocoenidae	Neophocaena_asiaeorientalis	32500	Mean_congenerics	6095,5	GMA	0,195615787	0,01836429	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Phocoenidae	Neophocaena_phocaenoides	32500	PanTHERIA	5840	GMA	0,199687815	0,021082711	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Erinaceidae	Neotetracus_sinensis	49,99	Verde Arregoitia et al. 2013	1202,925238	Mean_family	0,313956151	0,110784414	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Neotragus_batesi	2967,45	PanTHERIA	1741,05	Rspan-AFB	0,203498575	0,003177754	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Neovison_vison	1100	Animal Diversity	1473,65	Rspan-AFR(SM+Gest)	0,20270752	0,000970048	0	0	0	0	0	0	39,00	39,00	39,00	488,40	660,00	0,74	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Niviventer_confucianus	65	Verde Arregoitia et al. 2013	624,3996409	Mean_family_same_body_mass	0,208684864	0,002448171	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Niviventer_excelsior	102	Verde Arregoitia et al. 2013	639,6318318	Mean_family_same_body_mass	0,206417837	0,000261843	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Niviventer_fulvescens	81,79	PanTHERIA	624,3996409	Mean_family_same_body_mass	0,205297816	-0,000938877	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hylobatidae	Nomascus_leucogenys	7320	PanTHERIA	5475	GMA	0,131516422	-0,049022406	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hylobatidae	Nomascus_siki	5600	Smith et al. 2003	5475	GMA	0,128291916	-0,052246912	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Notoryctemorphia	Notoryctidae	Notoryctes_typhlops	55	PanTHERIA	998,6765636	Mean_all_orders_same_body_mass	0,222836835	0,018583014	0	0	0	0	1	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Nyctalus_noctula	28,48	PanTHERIA	1529,35	Rspan-AFB	0,226085618	0,024643237	1	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Canidae	Nyctereutes_procyonoides	4214,99	PanTHERIA	2091,936667	Rspan-AFB	0,180675337	-0,017786531	0	0	0	0	0	0		38,00	38,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Loridae	Nycticebus_bengalensis	1137,36	PanTHERIA	2555	GMA	0,204269808	0,008261191	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Loridae	Nycticebus_coucang	924,55	PanTHERIA	2555	GMA	0,203736063	0,007727446	0	0	0	0	0	0	35,35	35,35	35,40	272,60	1160,00	0,24	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Ochotonidae	Ochotona_collaris	129	PanTHERIA	894,25	Rspan-AFB	0,151624851	-0,053182209	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Ochotonidae	Ochotona_curzoniae	159,47	PanTHERIA	751,47417	Mean_congenerics_same_body_mass	0,175520334	-0,030043134	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Ochotonidae	Ochotona_princeps	157,63	PanTHERIA	1045,7507	Rspan-AFR(SM+Gest)	0,158351442	-0,045652986	0	0	0	0	0	0	40,10	40,10	40,10	167,00	109,00	1,53	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Odocoileus_hemionus	84560,57	PanTHERIA	2717,425	Rspan-AFB	0,22182309	0,02667498	0	0	0	0	0	0			39,00				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Giraffidae	Okapia_johnstoni	230001,1	PanTHERIA	4764,235717	Rspan-AFR(SM+Gest)	0,112213295	-0,072091072	0	0	0	0	0	0		38,07	38,07				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Muridae	Onychomys_leucogaster	27,92	PanTHERIA	671,9993	Rspan-AFB	0,159968595	-0,046015921	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Orcaella_heinsohni	190000	Mean_congenerics	5475	Mean_congenerics	0,224653309	0,044114481	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Oreamnos_americanus	72105,4	PanTHERIA	2864,106333	Rspan-AFB	0,172257372	-0,022113639	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Oreotragus_oreotragus	13486,55	PanTHERIA	2700,0653	Rspan-AFR(SM+Gest)	0,187787665	-0,007452414	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Prototheria			Monotremata	Ornithorhynchidae	Ornithorhynchus_anatinus	1484,25	PanTHERIA	2878,755	Rspan-AFB	0,274564532	0,080271128	0	0	0	0	0	1	34,00	34,00	34,00	194,04	693,00	0,28	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Tubulidentata	Orycteropodidae	Orycteropus_afer	56175,2	PanTHERIA	3624,815	Rspan-AFB	0,23628645	0,045945577	0	0	0	0	0	0	34,50	34,50	34,50	6144,00	48000,00	0,13	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Lagomorpha	Leporidae	Oryctolagus_cuniculus	1590,57	PanTHERIA	1515,3536	Rspan-AFB	0,224279788	0,022763256	0	0	0	0	0	0	39,00	39,00	39,00	1140,00	2000,00	0,57	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Oryx_beisa	200576,5	PanTHERIA	2555	GMA	0,151927738	-0,044080879	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Oryx_dammah	199799	PanTHERIA	3247,0961	Rspan-AFB	0,149164185	-0,043177795	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Oryx_gazella	188404,5	PanTHERIA	2866,554367	Rspan-AFB	0,158102798	-0,036255243	0	0	0	0	0	0		38,90	38,90				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Oryx_leucoryx	75788,24	PanTHERIA	2663,526667	Rspan-ASMmales	0,153878914	-0,041554743	0	0	0	0	0	0		38,50	38,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Otocolobus_manul	3500	Smith et al. 2003	2036,1475	Rspan-ASMmales	0,196272495	-0,002484937	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Galagonidae	Otolemur_crassicaudatus	1206,61	PanTHERIA	2763,926	Rspan-AFB	0,169600918	-0,025300836	0	0	0	0	0	0	36,60	36,60	36,60	412,00	950,00	0,43	AnAge, White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Ourebia_ourebi	17186,09	PanTHERIA	2156,849633	Rspan-AFB	0,151614157	-0,04650381	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Ovis_ammon	113998,7	PanTHERIA	2920	GMA	0,156567711	-0,037507183	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Ovis_canadensis	74644,87	PanTHERIA	2634,501667	Rspan-AFB	0,155297712	-0,040289715	0	0	0	0	0	0	38,00	38,00	38,00	19120,00	69125,00	0,28	AnAge, White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Ovis_orientalis	42500	Encyclopedia of Life_(eol.org)	2920	GMA	0,162896317	-0,031178576	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Ozotoceros_bezoarticus	34620,4	PanTHERIA	2846,6847	Rspan-AFR(SM+Gest)	0,244772285	0,050308976	0	0	0	0	0	0		37,50	37,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Viverridae	Paguma_larvata	4300	PanTHERIA	3014,413333	Rspan-ASMmales	0,246734101	0,053159398	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hominidae	Pan_paniscus	35119,95	PanTHERIA	9125	GMA	0,166151145	0,004949554	0	0	0	0	0	0							
