"Species" "A_T" "A_G" "A_C" "T_A" "T_G" "T_C" "G_A" "G_T" "G_C" "C_A" "C_T" "C_G" "Class"
"Schizopygopsis_malacanthus" 0.00296743267422807 0.0977966741957701 0.00924553463148042 0.0153005101646516 0.0111120623546148 0.112969989254029 0.569133177812685 0.0180468849459577 0.0267641158042386 0.0270952855527927 0.104623964554729 0.00494436805482261 "Actinopterygii"
"Haplochromis_burtoni" 0 0.0176445017974609 0 0 0.0568727430029785 0.113745486005957 0.693766794078887 0 0 0 0.0943763800917733 0.0235940950229433 "Actinopterygii"
"Scaphirhynchus_platorynchus" 0.0245464290135377 0.0850571016207993 0 0 0 0.113798500534265 0.63921515221177 0 0.118824941947556 0 0 0.0185578746720712 "Actinopterygii"
"Osteochilus_salsburyi" 0.00606203039755173 0.0369769086953207 0.00606203039755173 0.0300861675511387 0 0.113800510382226 0.712754344452965 0 0 0.0377032032492986 0.0565548048739478 0 "Actinopterygii"
"Pteronotropis_hypselopterus" 0.0100290423301189 0.0501452116505947 0.0133720564401586 0.0284642668228521 0.0189761778819014 0.113857067291408 0.5581553469998 0 0.0720200447741677 0.022496797634833 0.10605633170707 0.00642765646709515 "Actinopterygii"
"Tropheus_moorii" 0.0183999266433798 0.0735997065735194 0.0183999266433798 0.019094263497847 0 0.114565580987082 0.7105503586752 0 0 0.0113475592448979 0.0340426777346936 0 "Actinopterygii"
"Acheilognathus_barbatus" 0.00559169369918627 0.0195709279471519 0.0111833873983725 0.0678598897193154 0 0.114839813371149 0.462279963023798 0.0537534840725347 0.107506968145069 0.0579945846507346 0.0704219956473206 0.0289972923253673 "Actinopterygii"
"Lythrurus_roseipinnis" 0 0.142624693048672 0.0261178562057057 0.0276127860714429 0.00739330261505024 0.115352205257667 0.47733796412593 0 0.0732402409324653 0.0408336891637729 0.0847811411070212 0.00470612147227237 "Actinopterygii"
"Oncorhynchus_keta" 0 0.106435092894297 0.013948699306477 0.0459322948041277 0 0.115511980194934 0.44675313728926 0.0909951589775414 0.0909951589775414 0.0360972729656434 0.0240648486437623 0.0292663559464155 "Actinopterygii"
"Comephorus_baicalensis" 0 0.105350352105714 0.0632102112634282 0 0.0809171449922591 0.115595921417513 0.530906299113061 0 0.026545314955653 0.030989902460949 0.0413198699479319 0.00516498374349149 "Actinopterygii"
"Tinca_tinca" 0 0.020165461268861 0.014010861692365 0 0.019363325709673 0.116179954258038 0.504021574199973 0.0761601760631606 0.140680488829461 0.0182363596630782 0.0729454386523129 0.0182363596630782 "Actinopterygii"
"Chuanchia_labiosa" 0 0.143861412371682 0 0.0932085198355616 0 0.116510649794452 0.356044967073729 0.0356044967073729 0 0.0909892693632864 0.109187123235944 0.0545935616179718 "Actinopterygii"
"Micropterus_floridanus" 0.0314235289482283 0.0324934468204631 0.0216622978803087 0.0812867111542247 0.0188468265269536 0.118980364208132 0.521379696288964 0.0466838059374541 0.0466838059374541 0.00735784566278315 0.0604196372233629 0.0127820334116711 "Actinopterygii"
"Hemibagrus_macropterus" 0.0104876826502245 0.0314630479506735 0.00699178843348299 0.00993545304168969 0.00993545304168969 0.119225436500276 0.592163570915601 0.0394775713943734 0.0394775713943734 0.0367415020898128 0.0979773389061676 0.00612358368163547 "Actinopterygii"
"Telmatochromis_temporalis" 0.0227139756768227 0.0832845774816831 0.0227139756768227 0.0198967383835734 0.00663224612785778 0.11938043030144 0.484279104053012 0 0.0968558208106023 0.0127273351313106 0.110303571138025 0.0212122252188509 "Actinopterygii"
"Acrossocheilus_beijiangensis" 0 0 0.0166863932937165 0.0298740267032667 0 0.119496106813067 0.753433080245099 0 0.0627860900204249 0 0.0177243029244262 0 "Actinopterygii"
"Acheilognathus_macropterus" 0.00701743525652702 0.0754374290076655 0.00701743525652702 0.0326757078066731 0.00544595130111218 0.119810928624468 0.598416289856276 0.0112908733935146 0.0338726201805439 0.0218030658633386 0.0844868802204371 0.00272538323291733 "Actinopterygii"
"Moxostoma_congestum" 0.0145451088506512 0.109088316379884 0.0290902177013024 0.0361296774335086 0 0.120432258111695 0.538757248787908 0.0207214326456888 0.0207214326456888 0 0.110514307443673 0 "Actinopterygii"
"Thorichthys_meeki" 0 0.00355307012626373 0.00355307012626373 0 0 0.120724360191024 0.539335144754327 0.248923912963536 0.041487318827256 0.0132572259410404 0.029165897070289 0 "Actinopterygii"
"Amphiprion_sebae" 0 0.0101170375380039 0 0.0172832724607567 0 0.120982907225297 0.643652905435077 0 0.0715169894927863 0.0272893775696158 0.109157510278463 0 "Actinopterygii"
"Percina_evides" 0.0371617500671815 0.074323500134363 0.0247745000447877 0.0202194546954548 0 0.121316728172729 0.526435766294658 0 0.0438696471912215 0.0399733298420012 0.103930657589203 0.00799466596840023 "Actinopterygii"
"Cyprinella_lutrensis" 0.0126524927306933 0.150944926105884 0.0231249442580984 0.021741332530815 0.0124598069750913 0.121701488502011 0.443386243075692 0.0219130976022006 0.0943104090386178 0.0165289328947012 0.0556336421135084 0.0256026841726879 "Actinopterygii"
"Gobiobotia_macrocephala" 0.0108243904367651 0.167778051769859 0 0.0202913016537263 0 0.121747809922358 0.523636195298346 0.0180564205275292 0.0541692615825875 0.00759059716443902 0.0683153744799511 0.00759059716443902 "Actinopterygii"
"Coreoleuciscus_splendidus" 0.00688019466300851 0.036485581629301 0.00952875157580286 0.0332606898715996 0.00137644316197591 0.121844071116425 0.618154979697067 0 0.0510840510636402 0.028141327668373 0.085772928207152 0.00747098134565491 "Actinopterygii"
"Trisopterus_minutus" 0.0393452222136007 0.00655753703560012 0.0196726111068004 0.0152456357150625 0.00762281785753127 0.1219650857205 0.375710940430103 0.107345982980029 0.134182478725037 0.0287252813692894 0.143626406846447 0 "Actinopterygii"
"Lithognathus_mormyrus" 0.0112034147660925 0.0784239033626474 0.022406829532185 0.0407396900585181 0 0.122219070175554 0.647908323822216 0 0 0.0192746920706967 0.0481867301767419 0.00963734603534837 "Actinopterygii"
"Rastrelliger_kanagurta" 0.0124255548101537 0.037839724724806 0.00511681606830713 0.0189911443931919 0.00539864091611221 0.122752738347336 0.632348979809088 0.0246164864493278 0.0529781119288029 0.00652690128511726 0.073728276111334 0.00727662515642328 "Actinopterygii"
"Gymnocypris_waddellii" 0.0248508256071336 0.0864474658254711 0.0335068554604382 0.0350167696388416 0.0152165589972431 0.123384915493946 0.474028325420731 0 0.0575488809066889 0.0150645316967143 0.119870339256078 0.0150645316967143 "Actinopterygii"
"Biwia_zezera" 0.00443145193272872 0.0930604905873031 0.0177258077309149 0.0308759731191424 0 0.12350389247657 0.506446907398068 0.026655100389372 0.026655100389372 0.0501897870519205 0.120455488924609 0 "Actinopterygii"
"Pungitius_tymensis" 0 0.0495554556254534 0.0309721597659084 0.0225059958384255 0 0.12378297711134 0.497170495024929 0.0764877684653737 0.0764877684653737 0.0259026062533045 0.0906591218865656 0.00647565156332611 "Actinopterygii"
"Sander_vitreus" 0.00529703136825876 0.0560926711894233 0.0105940627365175 0.0373071010357775 0 0.123835679522754 0.603598625769237 0.0473880575483457 0 0.0142724194660985 0.0853351624978906 0.0162791888656981 "Actinopterygii"
"Mylopharyngodon_piceus" 0.00476902175778715 0.0446276767280149 0.0106974155485029 0.0154865209646649 0 0.12410717431125 0.527703764277843 0 0.128195734937772 0.0434144675980208 0.0798158878971264 0.0211823359790182 "Actinopterygii"
"Etheostoma_tetrazonum" 0 0.0397685357343371 0.00994213393358428 0.0372638336122516 0.0124212778707505 0.124212778707505 0.468916342234621 0 0.122326002322075 0.108003639091177 0.0617163651949585 0.0154290912987396 "Actinopterygii"
"Solea_solea" 0.00477569397696065 0.0668597156774491 0.00477569397696065 0.0242738657144292 0.00910269964291096 0.12440356178645 0.559624304511746 0.0771895592429995 0.0771895592429995 0.0296030549869109 0.0185019093668193 0.00370038187336386 "Actinopterygii"
"Cirrhinus_reba" 0 0.0190226525376303 0 0 0 0.124511907519035 0.720858411952307 0 0 0.022601171331838 0.090404685327352 0.022601171331838 "Actinopterygii"
"Astyanax_aeneus" 0.00547451047546401 0.0437960838037121 0 0.00936214780086359 0.00624143186724239 0.124828637344848 0.704274860645929 0 0 0.00517182088107031 0.0982645967403358 0.00258591044053515 "Actinopterygii"
"Opsariichthys_evolans" 0 0.0638264674482971 0 0.0340453678738223 0 0.124833015537348 0.633832280910172 0.0243781646503912 0.0243781646503912 0.0189413077859155 0.0662945772507042 0.00947065389295775 "Actinopterygii"
"Opsariichthys_bidens" 0.0162014645142186 0.102609275256718 0.0270024408570309 0.0220403877329691 0.0195914557626392 0.124895530486825 0.418072830279146 0.0444758330084198 0.0578185829109458 0.0184021419110196 0.130487915369048 0.0184021419110196 "Actinopterygii"
"Garra_imberba" 0.0141168594062387 0.0705842970311937 0 0 0 0.12511225622421 0.629946659174272 0 0 0.0178044364626761 0.124631055238733 0.0178044364626761 "Actinopterygii"
"Pseudogobio_esocinus" 0.00463008760359469 0.107649536783577 0.00463008760359469 0.0463416913356965 0.0185366765342786 0.125122566606381 0.608352124854433 0 0.0262220743471738 0.0175545462993814 0.0380348503153263 0.00292575771656356 "Actinopterygii"
"Ladislavia_taczanowskii" 0 0.113600057182581 0 0 0 0.125346847458712 0.600259108764898 0 0.0285837670840428 0.0132210219509766 0.105768175607812 0.0132210219509766 "Actinopterygii"
"Schismatogobius_ampluvinculus" 0.00411981752450569 0.101509780165045 0.0109860646642974 0.00675727079953971 0 0.125721641563286 0.605481287120296 0.0258594509177632 0.0363439431676993 0 0.0634107784331111 0.0198099656444571 "Actinopterygii"
"Dicentrarchus_labrax" 0.0659829120049007 0.0219943040016336 0.109971520008168 0.0582903229205855 0.0194301076401952 0.126295699661269 0.279918905551973 0.10178869292799 0.0763415196959926 0.0576413005359443 0.0576413005359443 0.0247034145154047 "Actinopterygii"
"Tanakia_himantegus" 0.00624308983976795 0.0561878085579115 0.0187292695193038 0.0316474487190023 0.0126589794876009 0.126589794876009 0.491658429131338 0.045735667826171 0.0571695847827138 0.0239656136344033 0.124621190898897 0.00479312272688067 "Actinopterygii"
"Xiphias_gladius" 0.00236092876780551 0.128887330650499 0.00745148036830428 0.00937716563827527 0.00468858281913764 0.126679365270804 0.643479707968068 0.00895927021309127 0.00895927021309127 0.0190929897163627 0.0369575141862983 0.00310639418826278 "Actinopterygii"
"Xenocypris_argentea" 0.00228703649470743 0.0406733109985853 0 0.0322966317773639 0 0.127474263163456 0.688433548496765 0 0.0228975915720113 0.00386080458932202 0.0780275546087387 0.00404925829905043 "Actinopterygii"
"Carpiodes_cyprinus" 0 0.140009667187511 0.00636407578125049 0 0.0212918911204924 0.127751346722954 0.595214217064422 0.0238085686825769 0.0238085686825769 0.0102919441263694 0.051459720631847 0 "Actinopterygii"
"Abbottina_rivularis" 0.011369349052242 0.0283495234180014 0.0138389384228147 0.0590716721189704 0.00798085296227168 0.12859117014869 0.47356757076442 0.0512209703810743 0.0795424227665674 0.07520459573014 0.0602179631607286 0.0110449710740803 "Actinopterygii"
"Herzensteinia_microcephalus" 0.00929500269882625 0.0992522445039764 0.00888721984213856 0.017701895990054 0.0177833053289641 0.128678761060823 0.547434377180528 0.0024153295620934 0.0343655806650606 0.0299153090441305 0.0871490641913405 0.0171219099320646 "Actinopterygii"
"Brama_brama" 0.0456360977979236 0.0228180488989618 0.0228180488989618 0.0396052919745294 0 0.12871719891722 0.432431937935381 0.0564041658176584 0.150411108847089 0.0210746043567238 0.0716536548128608 0.0084298417426895 "Actinopterygii"
"Seriola_rivoliana" 0 0.00876460763928507 0 0.00991153871708214 0.00330384623902738 0.128850003322068 0.814459280258009 0 0 0.0196694101672328 0.0104132171473585 0.00462809650993712 "Actinopterygii"
"Etheostoma_crossopterum" 0.0353227317688132 0.0470969756917509 0.0941939513835019 0 0 0.129165213184466 0.443130053665985 0.143365605597819 0.0390997106175869 0.00361188200474091 0.0650138760853365 0 "Actinopterygii"
"Triplophysa_bleekeri" 0.0196060764353376 0.0627394445930803 0.0254878993659389 0.0306208586251754 0.0238162233751364 0.129288069750741 0.444179871536286 0.0416418629565268 0.115671841545908 0.0261428082216571 0.0617920921602804 0.0190129514339324 "Actinopterygii"
"Sarda_sarda" 0 0.0216210513898375 0.0324315770847563 0 0 0.129333198313755 0.710345999060293 0 0 0.0132835217689198 0.0664176088445989 0.0265670435378396 "Actinopterygii"
"Pagetopsis_macropterus" 0.0260148670116241 0.0780446010348724 0.0520297340232482 0 0 0.129392722822008 0.54120426531945 0 0.135301066329862 0.0190063717294675 0 0.0190063717294675 "Actinopterygii"
"Schizothorax_waltoni" 0.0150086808405789 0.0617192597073377 0.0257291671552781 0.0727880857562864 0.010918212863443 0.129808297360243 0.442392740598681 0.0460422552869843 0.026309860163991 0.0293691462295714 0.123131924763564 0.0167823692740408 "Actinopterygii"
"Nannoperca_obscura" 0.0178509199102532 0.0312874515322276 0.00639967745796816 0.0115263007979534 0 0.129903914838139 0.649232255256573 0 0.0365266515466637 0.0364841951224584 0.0706066987378389 0.0101819347999249 "Actinopterygii"
"Rhadinocentrus_ornatus" 0.0242982695241984 0.0429378624450638 0.0261043253637253 0.0273331218273974 0.00475361964981966 0.130347795128234 0.594992928523401 0 0.0404193511196901 0.0183464658846899 0.0859253135057379 0.00454094702804224 "Actinopterygii"
"Schizopygopsis_younghusbandi" 0.0287434389838466 0.118759510353142 0.0202933231275671 0.0246780608820049 0 0.131029003349616 0.507311549226404 0 0.00905878564242132 0.0123874752538882 0.143907342637487 0.00383151054362231 "Actinopterygii"
"Hypseleotris_galii" 0.00373424473498782 0.0784191394347443 0.0224054684099269 0 0.018740979180574 0.131186854264018 0.504890903400464 0.0651472133419954 0.0977208200129931 0.0141371594945993 0.0494800582310975 0.0141371594945993 "Actinopterygii"
"Microphysogobio_fukiensis" 0 0.0407442301750449 0.0291030215536035 0.0524778293411009 0 0.131194573352752 0.431230858498612 0.0718718097497686 0.0359359048748843 0.0777906646703378 0.0648255538919481 0.0648255538919481 "Actinopterygii"
"Melanotaenia_goldiei" 0.00792157251974633 0.0698729065042471 0.00598022086597299 0.00986855858985032 0.00359848922891632 0.131668931324015 0.588740020255241 0.0362141237697869 0.0790974090928779 0.0081883086214306 0.0541076795814998 0.00474177964641657 "Actinopterygii"
"Campostoma_oligolepis" 0.00342811904728903 0.0377093095201793 0.0102843571418671 0.0526733212345362 0 0.131683303086341 0.603348952322869 0.0158776040084966 0.0317552080169931 0.0344642947543479 0.0689285895086958 0.00984694135838511 "Actinopterygii"
"Thunnus_alalunga" 0.00995931433034798 0.0616425654841131 0.00500834314888551 0.0170961171279134 0 0.131989528718452 0.613006380512847 0.0320802724513129 0.0428087379420099 0.0113713373983754 0.075037402885743 0 "Actinopterygii"
"Rhodeus_notatus" 0 0.0637598761994483 0.00910855374277833 0.0487444853104252 0 0.132232933444881 0.622854584430167 0 0.0240905542093482 0.0313754223984026 0.0587190482980133 0.0091145419665369 "Actinopterygii"
"Rhodeus_ocellatus" 0.0130550559845125 0.0687492360688883 0.0290197140495909 0.0379065377929367 0.0148754101890904 0.132845140764783 0.488651200967664 0.0363232389954025 0.0548604045252982 0.0321596405105388 0.0825251606859695 0.00902925946532463 "Actinopterygii"
"Acheilognathus_tabira" 0.0111217459705416 0.0945348407496032 0.0111217459705416 0.0284018463636758 0.0121722198701468 0.133894418571615 0.453841156568292 0.0261831436481707 0.0261831436481707 0.0259674023896465 0.166191375293737 0.0103869609558586 "Actinopterygii"
"Codoma_ornata" 0 0.129414786873123 0.0129414786873123 0.0179687876260646 0.0269531814390969 0.134765907195484 0.502018971827729 0.016733965727591 0.0585688800465684 0.0277611146419396 0.0520520899536367 0.0208208359814547 "Actinopterygii"
"Barbus_cyclolepis" 0.0113442803931448 0.0879181730468723 0.0170164205897172 0.0224921230305642 0.0337381845458463 0.134952738183385 0.583655730006777 0 0.0457769200005315 0.0368115009518444 0.021035143401054 0.00525878585026349 "Actinopterygii"
"Rhamdia_quelen" 0.00728388430417298 0.0473452479771244 0.00364194215208649 0.0096598179938675 0 0.135237451914145 0.660992040254529 0 0.0227928289742941 0.0188411310716301 0.0879252783342738 0.0062803770238767 "Actinopterygii"
"Rhodeus_sinensis" 0 0.0247853909786171 0.00247853909786171 0 0.0123926954893086 0.136319650382394 0.436222881223662 0.109055720305915 0.257768066177618 0.00524426408615577 0.00524426408615577 0.0104885281723115 "Actinopterygii"
"Katsuwonus_pelamis" 0.00929233856752929 0.0637862063461949 0.00820336891373718 0.0152149312632713 0.00294197540733077 0.136466441843969 0.646797008186898 0.00455237754556318 0.0346080981167898 0.0162351291929891 0.0587959591508317 0.00310616546489539 "Actinopterygii"
"Trachurus_novaezelandiae" 0 0.062563903567366 0 0 0 0.136545428269931 0.662574352237526 0 0.110429058706254 0 0.0185915048126148 0.00929575240630742 "Actinopterygii"
"Serranus_cabrilla" 0.0227595753308515 0.159317027315961 0.0682787259925546 0.0456766563733352 0 0.137029969120006 0.306989620741718 0.0511649367902864 0.0511649367902864 0.0591069568293756 0.098511594715626 0 "Actinopterygii"
"Psenopsis_anomala" 0.0540993993149346 0.0688537809462804 0.0836081625776262 0.11422747069429 0.057113735347145 0.137072964833148 0.143945186647276 0.0863671119883656 0.0863671119883656 0.0232200104362163 0.12771005739919 0.0174150078271623 "Actinopterygii"
"Micropterus_salmoides" 0.0256928734557782 0.0822176309274211 0.0256928734557782 0.0278840716936455 0.0464734528227425 0.137219985911897 0.386252070891338 0.0429759661670104 0.0859519323340207 0.0421965623099115 0.0718277927497463 0.0256147872807109 "Actinopterygii"
"Paralichthys_olivaceus" 0.00935942274316554 0.0655159592021588 0.0187188454863311 0.0124906061039146 0 0.137396667143061 0.524844674538771 0 0.112466715972594 0.0132452343122227 0.105961874497781 0 "Actinopterygii"
"Triplophysa_yarkandensis" 0.0543980904414623 0.0695992375466612 0.0619089120365796 0.135864571687552 0.0261705650553517 0.138326898091926 0.209385729573624 0.0217739586671113 0.0643434352027447 0.0620301816104915 0.129005997905519 0.0271924221809766 "Actinopterygii"
"Pomatomus_saltatrix" 0 0.0917914676132823 0.0229478669033206 0 0 0.138409337091706 0.565501005831828 0.113100201166366 0 0 0.0455000809289977 0.0227500404644988 "Actinopterygii"
"Etheostoma_lawrencei" 0.0145505421261704 0.145505421261704 0.0145505421261704 0.0139214166905599 0.0139214166905599 0.139214166905599 0.3782264414122 0.01891132207061 0.11346793242366 0.00777530517330344 0.124404882772855 0.0155506103466069 "Actinopterygii"
"Trichiurus_japonicus" 0.0188325913840644 0.08474666122829 0.00753303655362578 0.010320409170491 0 0.139325523801629 0.560913360830372 0 0.0364229455084657 0.010777630748587 0.127535297191613 0.00359254358286233 "Actinopterygii"
"Corydoras_nattereri" 0 0.0152285233794337 0 0.0350956199721432 0 0.140382479888573 0.796517983715597 0 0 0.012775393044253 0 0 "Actinopterygii"
"Bathygobius_soporator" 0.0048358517881749 0.145075553645247 0.0096717035763498 0.00781252947010645 0 0.140625530461916 0.555371794783008 0.0158677655652288 0.0634710622609153 0.00954470140817551 0.0413603727687606 0.00636313427211701 "Actinopterygii"
"Gobiobotia_naktongensis" 0.0135847786706917 0.0860369315810474 0.00452825955689723 0.102659213571203 0.0128324016964004 0.141156418660405 0.477463738518464 0 0 0.0943473170178531 0.0673909407270379 0 "Actinopterygii"
"Pangio_anguillaris" 0.00522696531129885 0.0104539306225977 0.00130674132782471 0.0423526313139079 0 0.141175437713026 0.692282516785359 0.0144225524330283 0.0144225524330283 0.0118722230393831 0.061735559804792 0.00474888921575323 "Actinopterygii"
"Poeciliopsis_turrubarensis" 0.00950039210854411 0.0570023526512646 0 0 0 0.142181266863633 0.564581090832375 0 0.125462464629417 0.0135029910553023 0.0877694418594648 0 "Actinopterygii"
"Thunnus_orientalis" 0.0318451363804316 0.261668463814553 0.0676709148084171 0.00569554005759677 0.21073498213108 0.142685057442636 0.0320498342267704 0.00534163903779507 0.0160249171133852 0 0.0612609642877923 0.165022550699541 "Actinopterygii"
"Lefua_costata" 0.0137893160916059 0.0873323352468376 0.0137893160916059 0.0357268644191608 0.0178634322095804 0.142907457676643 0.570477351209181 0.0380318234139454 0 0.00889801151571553 0.0711840921257242 0 "Actinopterygii"
"Plectropomus_leopardus" 0.0584326839333694 0.0216770667907379 0.0279594003191425 0.0385348440658315 0.00471366015839433 0.143381600654891 0.326098959964405 0.0462459635552835 0.172487175772496 0.0711045561452479 0.0829888823888487 0.00637520625135149 "Actinopterygii"
"Gymnodiptychus_dybowskii" 0.0101452646720012 0.111597911392013 0.0236722842346694 0.0342404981317132 0.0136961992526853 0.143810092153196 0.443372131088894 0.0188668991952721 0.0471672479881802 0.0613725887565503 0.0613725887565503 0.0306862943782752 "Actinopterygii"
"Carassius_carassius" 0.00597214999471069 0.0227296472161189 0.00873550183476353 0.039134299556853 0 0.143948174002868 0.638130879633388 0.0219875668354233 0 0.0179699244495746 0.0949810657023443 0.00641079077395591 "Actinopterygii"
"Catostomus_santaanae" 0.0142816041228735 0.114252832982988 0.0499856144300574 0.036093508601444 0.036093508601444 0.144374034405776 0.392411983050583 0.0461661156530098 0.0230830578265049 0.0409307829500911 0.0818615659001823 0.0204653914750456 "Actinopterygii"
"Scleropages_formosus" 0.00497597053931446 0.0660352411930355 0.00653450542586532 0.00806871401527799 0.0183208635104367 0.144647311916514 0.667857547012164 0.0244935237774174 0.0112987978309689 0.00974770911202094 0.027307433107265 0.0107123825597197 "Actinopterygii"
"Hippoglossus_stenolepis" 0.0141956195843934 0.112473353362599 0 0.0228218565027565 0 0.144918362489388 0.487242792549111 0.133986383338764 0 0 0.0843616321729882 0 "Actinopterygii"
"Squalidus_chankaensis" 0.00772349412660355 0.0772349412660355 0.0154469882532071 0.0485241390994079 0 0.145572417298224 0.515881633466644 0 0.0468983303151494 0.0118931713478941 0.130824884826835 0 "Actinopterygii"
"Garra_orientalis" 0.00280454499722638 0.0140227249861319 0.00560908999445275 0.0529689814949592 0 0.145664699111138 0.664799101081661 0 0.0415499438176038 0.0111662945410503 0.0614146199757766 0 "Actinopterygii"
"Campostoma_anomalum" 0.00772884461238122 0.109491965342067 0.00644070384365101 0.0291570523894007 0.0116628209557603 0.145785261947004 0.490073696699023 0.0136131582416395 0.0726035106220775 0.0259298252221705 0.0648245630554263 0.0226885970693992 "Actinopterygii"
"Anguilla_japonica" 0.00219493828307455 0.00658481484922364 0 0.0341122433167081 0.00487317761667259 0.146195328500178 0.551530278797294 0.0533738979481252 0.195704292476459 0 0.00543102821226537 0 "Actinopterygii"
"Hippocampus_ingens" 0.0332035873003671 0.0442714497338228 0 0.094204256732127 0.010467139636903 0.146539954916642 0.261535105448097 0.087178368482699 0 0.102645498374791 0.219954639374552 0 "Actinopterygii"
"Takifugu_rubripes" 0.00417639044433255 0.0145758072925426 0.00622448189730282 0.0203154319949273 0.0047185633114715 0.147053630587536 0.691115765542637 0.038100828914835 0.0240198988557499 0.00884604570179533 0.0386175974322669 0.00223555802460313 "Actinopterygii"
"Lutjanus_argentimaculatus" 0.0162945457259716 0.0681177047952308 0.0162945457259716 0.0238660489483356 0.00618357119857384 0.147137593161644 0.593075896577013 0.0182696421776045 0.036539284355209 0.0190473143741071 0.0527955563455032 0.00237829661483609 "Actinopterygii"
"Hypophthalmichthys_nobilis" 0.0032511015762692 0.062552090138481 0.00844971573519271 0.0399986584728296 0 0.147172400099048 0.612336303638998 0 0 0.0148032569429245 0.111436473396257 0 "Actinopterygii"
"Acheilognathus_somjinensis" 0.00971055975820328 0.135947836614846 0 0.0818663979614948 0.0327465591845979 0.147359516330691 0.382238984562818 0 0 0.0525325363968374 0.12607808735241 0.0315195218381024 "Actinopterygii"
"Moxostoma_erythrurum" 0 0.0914805168322043 0.0152467528053674 0 0 0.147518320336748 0.573348820611141 0 0 0.0738881097490881 0.0985174796654508 0 "Actinopterygii"
"Anabas_testudineus" 0 0.067278846594203 0 0.0066894218653644 0.0216776003141622 0.147719865403963 0.501890962266681 0.0510828578809645 0.0751346840642861 0.0264324335053244 0.0908175133219619 0.0112758147830891 "Actinopterygii"
"Cobitis_striata" 0.0210668845657143 0.0463471460445714 0.0252802614788571 0.0503974244965603 0.00629967806207004 0.148042434458646 0.530885491056 0.0189601961091428 0.0189601961091428 0.0374528805334027 0.0936322013335068 0.00267520575238591 "Actinopterygii"
"Lepomis_macrochirus" 0.0475275602927203 0.0154125128703601 0.0118818900731801 0.074206599713541 0 0.148413199427082 0.621026787824878 0 0.0443590562732056 0.00929309838125816 0.0278792951437745 0 "Actinopterygii"
"Paramisgurnus_dabryanus" 0.0358717992732551 0.0581325633836118 0.0278477098421301 0.064917823117571 0.0101333777201978 0.148538315626224 0.397139816958074 0.0297240514483838 0.0403663839164605 0.0485251318571367 0.132967125718826 0.00583590113812928 "Actinopterygii"
"Nannoperca_australis" 0.0168986813119032 0.0602195376233951 0.016900912145527 0.0247987933426335 0.0135984036645579 0.148605342866497 0.528253955510093 0.0347431372762116 0.0647393439592155 0.0122588007388745 0.0680407735398773 0.0109423180212148 "Actinopterygii"
"Oryzias_latipes" 0.0258811010263922 0.0830188661028188 0.0234441538063497 0.0401718377500955 0.0115396385395226 0.149279772009895 0.40240765652024 0.0393715598051321 0.0698265073700748 0.0324823748578288 0.106618697665088 0.0159578345465617 "Actinopterygii"
"Etheostoma_spectabile" 0.0359941498905913 0.185508310974586 0.0498380536946649 0.0394460550505949 0.0197230275252974 0.149331494120109 0.281512612071946 0.0168067231087729 0.0840336155438645 0.0374287787213655 0.0765588655664293 0.023818313731778 "Actinopterygii"
"Rhinichthys_osculus" 0.00314573428866486 0.0849348257939513 0.00943720286599459 0 0 0.149647074017914 0.528363359732642 0.0215658514176589 0.129395108505953 0.00408393574317895 0.0530911646613263 0.0163357429727158 "Actinopterygii"
"Raiamas_guttatus" 0 0 0 0.11007374221292 0.0200134076750764 0.150100557563073 0.38628819961085 0.103010186562893 0.0515050932814467 0.0700469268627675 0.101178894357331 0.00778299187364084 "Actinopterygii"
"Phoxinus_steindachneri" 0 0.0843566299724968 0 0.053633336167757 0.0214533344671028 0.15017334126972 0.308250542606266 0.0770626356515666 0.128437726085944 0.0278893348072336 0.130150229100424 0.0185928898714891 "Actinopterygii"
"Salmo_salar" 0.0181688862877021 0.0424504122498897 0.0386974285474482 0.0333358136221993 0.00916828806639475 0.151382450513975 0.429378074450931 0.0436017788133351 0.0895520575885069 0.0414010629348149 0.0952541570780118 0.00760958984679197 "Actinopterygii"
"Anarhichas_lupus" 0.0285137263901618 0.0901177498412072 0 0 0 0.151507989112268 0.627228160957615 0 0.080776588167801 0 0.0218557855309469 0 "Actinopterygii"
"Belonesox_belizanus" 0 0 0 0 0 0.151697530988466 0.610589346554649 0.183176803966395 0 0.00779090264149849 0.046745415848991 0 "Actinopterygii"
"Zacco_platypus" 0.0077366096068618 0.0986417724874879 0.0270781336240163 0.00646015961434795 0.00646015961434795 0.151813750937177 0.468822000082916 0.0352876774255958 0.0403287742006809 0.0112407830290406 0.123648613319447 0.0224815660580813 "Actinopterygii"
"Megalobrama_skolkovii" 0.00554385876923635 0.0171938556667224 0 0.0185841303396413 0 0.15288332655687 0.568197725260674 0.113649104769345 0 0.0322350188073052 0.091712979830206 0 "Actinopterygii"
"Cobitis_sinensis" 0.0180956008130424 0.0429770519309758 0.00678585030489091 0.13696027654375 0.021913644247 0.153395509729 0.400532719847944 0.0190729866594259 0 0.0817413713975395 0.110350851386678 0.00817413713975395 "Actinopterygii"
"Rhinogobius_rubromaculatus" 0.00829872548223399 0.0788378920812229 0.020746813705585 0.0473347181664137 0.0118336795416034 0.153837834040845 0.527542916160523 0.0155159681223683 0.046547904367105 0.0325467448480362 0.0488201172720543 0.00813668621200906 "Actinopterygii"
